异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqipooimdf,细胞培养箱,SENS-003,湿度越上限,湿度 95.50% 超过上限 70%,2026-06-17 23:38:03,2025-05-07T00:10:00.000Z,37.27,95.5,待处理,,,,否,
a_mqipoona03,常温试剂柜,SENS-004,温度漂移,温度突变 5.02℃，超过阈值 2℃（前值 22.26℃）,2026-06-17 23:38:04,2025-05-07T00:10:00.000Z,27.28,42,待处理,,,,否,
a_mqipondb2a,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-07T00:05:00.000Z,4.67,54.5,待处理,,,,否,
a_mqiponsj2d,试剂保存室,SENS-002,温度越下限,温度 8.37℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-07T00:05:00.000Z,8.37,45.2,待处理,,,,否,
a_mqipooil3a,细胞培养箱,SENS-003,温度越上限,温度 36.64℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-07T00:05:00.000Z,36.64,96.1,待处理,,,,否,
a_mqipooil92,细胞培养箱,SENS-003,湿度越上限,湿度 96.10% 超过上限 70%,2026-06-17 23:38:03,2025-05-07T00:05:00.000Z,36.64,96.1,待处理,,,,否,
a_mqipondb10,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-07T00:00:00.000Z,4.65,54.1,待处理,,,,否,
a_mqiponsj51,试剂保存室,SENS-002,温度越下限,温度 8.28℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-07T00:00:00.000Z,8.28,47,待处理,,,,否,
a_mqipooikdd,细胞培养箱,SENS-003,温度越上限,温度 36.82℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-07T00:00:00.000Z,36.82,94.3,待处理,,,,否,
a_mqipooil6b,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:38:03,2025-05-07T00:00:00.000Z,36.82,94.3,待处理,,,,否,
a_mqipondabb,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:55:00.000Z,4.62,55.3,待处理,,,,否,
a_mqiponsj60,试剂保存室,SENS-002,温度越下限,温度 7.94℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:55:00.000Z,7.94,43.1,待处理,,,,否,
a_mqipooik2a,细胞培养箱,SENS-003,温度越上限,温度 37.09℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:55:00.000Z,37.09,94.7,待处理,,,,否,
a_mqipooik03,细胞培养箱,SENS-003,湿度越上限,湿度 94.70% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:55:00.000Z,37.09,94.7,待处理,,,,否,
a_mqipondab5,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:50:00.000Z,4.7,54.7,待处理,,,,否,
a_mqiponsj60,试剂保存室,SENS-002,温度越下限,温度 8.37℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:50:00.000Z,8.37,43.7,待处理,,,,否,
a_mqipooikd8,细胞培养箱,SENS-003,温度越上限,温度 36.85℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:50:00.000Z,36.85,93.4,待处理,,,,否,
a_mqipooikea,细胞培养箱,SENS-003,湿度越上限,湿度 93.40% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:50:00.000Z,36.85,93.4,待处理,,,,否,
a_mqiponda86,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:45:00.000Z,4.25,56.4,待处理,,,,否,
a_mqiponsje3,试剂保存室,SENS-002,温度越下限,温度 7.68℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:45:00.000Z,7.68,44.1,待处理,,,,否,
a_mqipooij50,细胞培养箱,SENS-003,温度越上限,温度 37.29℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:45:00.000Z,37.29,94.2,待处理,,,,否,
a_mqipooij4f,细胞培养箱,SENS-003,湿度越上限,湿度 94.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:45:00.000Z,37.29,94.2,待处理,,,,否,
a_mqipondac5,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:40:00.000Z,4.49,56.2,待处理,,,,否,
a_mqiponsjf8,试剂保存室,SENS-002,温度越下限,温度 7.70℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:40:00.000Z,7.7,44.5,待处理,,,,否,
a_mqipooij4c,细胞培养箱,SENS-003,温度越上限,温度 37.35℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:40:00.000Z,37.35,94.2,待处理,,,,否,
a_mqipooijc1,细胞培养箱,SENS-003,湿度越上限,湿度 94.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:40:00.000Z,37.35,94.2,待处理,,,,否,
a_mqipoop408,稳定性试验箱,SENS-005,温度漂移,温度突变 5.09℃，超过阈值 2℃（前值 19.86℃）,2026-06-17 23:38:04,2025-05-06T23:40:00.000Z,24.95,59.6,待处理,,,,否,
a_mqiponda50,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:35:00.000Z,4.36,55.3,待处理,,,,否,
a_mqiponsjff,试剂保存室,SENS-002,温度越下限,温度 8.27℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:35:00.000Z,8.27,43.9,待处理,,,,否,
a_mqipooiie0,细胞培养箱,SENS-003,温度越上限,温度 36.60℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:35:00.000Z,36.6,93.4,待处理,,,,否,
a_mqipooii33,细胞培养箱,SENS-003,湿度越上限,湿度 93.40% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:35:00.000Z,36.6,93.4,待处理,,,,否,
a_mqipoop301,稳定性试验箱,SENS-005,温度漂移,温度突变 5.15℃，超过阈值 2℃（前值 25.01℃）,2026-06-17 23:38:04,2025-05-06T23:35:00.000Z,19.86,58.5,待处理,,,,否,
a_mqipond9b0,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:30:00.000Z,4.21,53.4,待处理,,,,否,
a_mqiponsi69,试剂保存室,SENS-002,温度越下限,温度 7.69℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:30:00.000Z,7.69,45.2,待处理,,,,否,
a_mqipooii10,细胞培养箱,SENS-003,温度越上限,温度 36.95℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:30:00.000Z,36.95,93.6,待处理,,,,否,
a_mqipooiie7,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:30:00.000Z,36.95,93.6,待处理,,,,否,
a_mqipond950,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:25:00.000Z,4.35,56.6,待处理,,,,否,
a_mqiponsi97,试剂保存室,SENS-002,温度越下限,温度 7.71℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:25:00.000Z,7.71,46.8,待处理,,,,否,
a_mqipooihee,细胞培养箱,SENS-003,温度越上限,温度 36.99℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:25:00.000Z,36.99,96.9,待处理,,,,否,
a_mqipooih89,细胞培养箱,SENS-003,湿度越上限,湿度 96.90% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:25:00.000Z,36.99,96.9,待处理,,,,否,
a_mqipooiia4,细胞培养箱,SENS-003,温度漂移,温度突变 2.05℃，超过阈值 2℃（前值 39.04℃）,2026-06-17 23:38:03,2025-05-06T23:25:00.000Z,36.99,96.9,待处理,,,,否,
a_mqipond9f5,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:20:00.000Z,4.19,54.9,待处理,,,,否,
a_mqiponsi92,试剂保存室,SENS-002,温度越下限,温度 7.81℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:20:00.000Z,7.81,44.5,待处理,,,,否,
a_mqipooih88,细胞培养箱,SENS-003,温度越上限,温度 39.04℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:20:00.000Z,39.04,95.2,待处理,,,,否,
a_mqipooihea,细胞培养箱,SENS-003,湿度越上限,湿度 95.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:20:00.000Z,39.04,95.2,待处理,,,,否,
a_mqipond986,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:15:00.000Z,4.24,55.7,待处理,,,,否,
a_mqiponsibb,试剂保存室,SENS-002,温度越下限,温度 8.06℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:15:00.000Z,8.06,44.9,待处理,,,,否,
a_mqipooig06,细胞培养箱,SENS-003,温度越上限,温度 37.32℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:15:00.000Z,37.32,93.3,待处理,,,,否,
a_mqipooigd0,细胞培养箱,SENS-003,湿度越上限,湿度 93.30% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:15:00.000Z,37.32,93.3,待处理,,,,否,
a_mqipoop3c4,稳定性试验箱,SENS-005,温度漂移,温度突变 4.79℃，超过阈值 2℃（前值 29.87℃）,2026-06-17 23:38:04,2025-05-06T23:15:00.000Z,25.08,61,待处理,,,,否,
a_mqipond86d,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:10:00.000Z,4.74,55.2,待处理,,,,否,
a_mqiponsi62,试剂保存室,SENS-002,温度越下限,温度 7.72℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:10:00.000Z,7.72,44.5,待处理,,,,否,
a_mqipooigb7,细胞培养箱,SENS-003,温度越上限,温度 36.89℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:10:00.000Z,36.89,96,待处理,,,,否,
a_mqipooigdf,细胞培养箱,SENS-003,湿度越上限,湿度 96.00% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:10:00.000Z,36.89,96,待处理,,,,否,
a_mqipoop320,稳定性试验箱,SENS-005,温度漂移,温度突变 4.62℃，超过阈值 2℃（前值 25.25℃）,2026-06-17 23:38:04,2025-05-06T23:10:00.000Z,29.87,58.2,待处理,,,,否,
a_mqipoop379,稳定性试验箱,SENS-005,湿度漂移,湿度突变 19.80%，超过阈值 10%（前值 78.00%）,2026-06-17 23:38:04,2025-05-06T23:10:00.000Z,29.87,58.2,待处理,,,,否,
a_mqipond8e2,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:05:00.000Z,4.72,56.3,待处理,,,,否,
a_mqiponshe4,试剂保存室,SENS-002,温度越下限,温度 8.32℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:05:00.000Z,8.32,44.2,待处理,,,,否,
a_mqipooif04,细胞培养箱,SENS-003,温度越上限,温度 36.79℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:05:00.000Z,36.79,93.6,待处理,,,,否,
a_mqipooig12,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:05:00.000Z,36.79,93.6,待处理,,,,否,
a_mqipoop358,稳定性试验箱,SENS-005,湿度越上限,湿度 78.00% 超过上限 70%,2026-06-17 23:38:04,2025-05-06T23:05:00.000Z,25.25,78,待处理,,,,否,
a_mqipoop337,稳定性试验箱,SENS-005,湿度漂移,湿度突变 18.60%，超过阈值 10%（前值 59.40%）,2026-06-17 23:38:04,2025-05-06T23:05:00.000Z,25.25,78,待处理,,,,否,
a_mqipond81d,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:00:00.000Z,4.89,54,待处理,,,,否,
a_mqiponsh3a,试剂保存室,SENS-002,温度越下限,温度 7.71℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T23:00:00.000Z,7.71,45.9,待处理,,,,否,
a_mqipooif52,细胞培养箱,SENS-003,温度越上限,温度 37.29℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T23:00:00.000Z,37.29,94.1,待处理,,,,否,
a_mqipooifa7,细胞培养箱,SENS-003,湿度越上限,湿度 94.10% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T23:00:00.000Z,37.29,94.1,待处理,,,,否,
a_mqipond7e6,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:55:00.000Z,4.59,54.6,待处理,,,,否,
a_mqipond8c3,一号冷库,SENS-001,湿度漂移,湿度突变 17.60%，超过阈值 10%（前值 37.00%）,2026-06-17 23:38:02,2025-05-06T22:55:00.000Z,4.59,54.6,待处理,,,,否,
a_mqiponsh0a,试剂保存室,SENS-002,温度越下限,温度 8.25℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:55:00.000Z,8.25,44.5,待处理,,,,否,
a_mqiponsh1d,试剂保存室,SENS-002,湿度漂移,湿度突变 17.50%，超过阈值 10%（前值 27.00%）,2026-06-17 23:38:02,2025-05-06T22:55:00.000Z,8.25,44.5,待处理,,,,否,
a_mqipooif80,细胞培养箱,SENS-003,温度越上限,温度 36.89℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:55:00.000Z,36.89,95.9,待处理,,,,否,
a_mqipooifc3,细胞培养箱,SENS-003,湿度越上限,湿度 95.90% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:55:00.000Z,36.89,95.9,待处理,,,,否,
a_mqipoona45,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.60%，超过阈值 10%（前值 22.00%）,2026-06-17 23:38:04,2025-05-06T22:55:00.000Z,22.12,39.6,待处理,,,,否,
a_mqipond7d1,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:50:00.000Z,4.89,37,待处理,,,,否,
a_mqipond7b6,一号冷库,SENS-001,湿度漂移,湿度突变 17.90%，超过阈值 10%（前值 54.90%）,2026-06-17 23:38:02,2025-05-06T22:50:00.000Z,4.89,37,待处理,,,,否,
a_mqiponsha1,试剂保存室,SENS-002,温度越下限,温度 7.93℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:50:00.000Z,7.93,27,待处理,,,,否,
a_mqiponsh84,试剂保存室,SENS-002,湿度越下限,湿度 27.00% 低于下限 30%,2026-06-17 23:38:02,2025-05-06T22:50:00.000Z,7.93,27,待处理,,,,否,
a_mqiponsh13,试剂保存室,SENS-002,湿度漂移,湿度突变 19.90%，超过阈值 10%（前值 46.90%）,2026-06-17 23:38:02,2025-05-06T22:50:00.000Z,7.93,27,待处理,,,,否,
a_mqipooied8,细胞培养箱,SENS-003,温度越上限,温度 37.23℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:50:00.000Z,37.23,95.5,待处理,,,,否,
a_mqipooie21,细胞培养箱,SENS-003,湿度越上限,湿度 95.50% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:50:00.000Z,37.23,95.5,待处理,,,,否,
a_mqipooie4f,细胞培养箱,SENS-003,湿度漂移,湿度突变 18.70%，超过阈值 10%（前值 76.80%）,2026-06-17 23:38:03,2025-05-06T22:50:00.000Z,37.23,95.5,待处理,,,,否,
a_mqipoona8b,常温试剂柜,SENS-004,湿度越下限,湿度 22.00% 低于下限 30%,2026-06-17 23:38:04,2025-05-06T22:50:00.000Z,22.17,22,待处理,,,,否,
a_mqipoona8d,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.10%，超过阈值 10%（前值 38.10%）,2026-06-17 23:38:04,2025-05-06T22:50:00.000Z,22.17,22,待处理,,,,否,
a_mqipond742,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:45:00.000Z,4.29,54.9,待处理,,,,否,
a_mqiponsh18,试剂保存室,SENS-002,温度越下限,温度 7.97℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:45:00.000Z,7.97,46.9,待处理,,,,否,
a_mqipooid83,细胞培养箱,SENS-003,温度越上限,温度 36.61℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:45:00.000Z,36.61,76.8,待处理,,,,否,
a_mqipooie13,细胞培养箱,SENS-003,湿度越上限,湿度 76.80% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:45:00.000Z,36.61,76.8,待处理,,,,否,
a_mqipooie0f,细胞培养箱,SENS-003,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 94.80%）,2026-06-17 23:38:03,2025-05-06T22:45:00.000Z,36.61,76.8,待处理,,,,否,
a_mqipond760,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:40:00.000Z,4.43,53.5,待处理,,,,否,
a_mqiponsg8a,试剂保存室,SENS-002,温度越下限,温度 8.25℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:40:00.000Z,8.25,45.3,待处理,,,,否,
a_mqipooid2c,细胞培养箱,SENS-003,温度越上限,温度 37.13℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:40:00.000Z,37.13,94.8,待处理,,,,否,
a_mqipooidf6,细胞培养箱,SENS-003,湿度越上限,湿度 94.80% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:40:00.000Z,37.13,94.8,待处理,,,,否,
a_mqipond703,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:35:00.000Z,4.44,54.9,待处理,,,,否,
a_mqiponsg65,试剂保存室,SENS-002,温度越下限,温度 7.98℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:35:00.000Z,7.98,43.5,待处理,,,,否,
a_mqipooida0,细胞培养箱,SENS-003,温度越上限,温度 37.11℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:35:00.000Z,37.11,97,待处理,,,,否,
a_mqipooid5f,细胞培养箱,SENS-003,湿度越上限,湿度 97.00% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:35:00.000Z,37.11,97,待处理,,,,否,
a_mqipond607,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:30:00.000Z,4.57,53.1,待处理,,,,否,
a_mqiponsg0e,试剂保存室,SENS-002,温度越下限,温度 7.78℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:30:00.000Z,7.78,46.5,待处理,,,,否,
a_mqipooicdf,细胞培养箱,SENS-003,温度越上限,温度 36.84℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:30:00.000Z,36.84,93.4,待处理,,,,否,
a_mqipooic38,细胞培养箱,SENS-003,湿度越上限,湿度 93.40% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:30:00.000Z,36.84,93.4,待处理,,,,否,
a_mqipond6a9,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:25:00.000Z,4.79,54.7,待处理,,,,否,
a_mqiponsg4c,试剂保存室,SENS-002,温度越下限,温度 8.23℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:25:00.000Z,8.23,45.7,待处理,,,,否,
a_mqipooicc5,细胞培养箱,SENS-003,温度越上限,温度 37.33℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:25:00.000Z,37.33,94.3,待处理,,,,否,
a_mqipooic46,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:25:00.000Z,37.33,94.3,待处理,,,,否,
a_mqipond66f,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:20:00.000Z,4.68,53.5,待处理,,,,否,
a_mqiponsga5,试剂保存室,SENS-002,温度越下限,温度 8.20℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:20:00.000Z,8.2,44.4,待处理,,,,否,
a_mqipooib13,细胞培养箱,SENS-003,温度越上限,温度 36.71℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:20:00.000Z,36.71,95.1,待处理,,,,否,
a_mqipooicdf,细胞培养箱,SENS-003,湿度越上限,湿度 95.10% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:20:00.000Z,36.71,95.1,待处理,,,,否,
a_mqipond6e8,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:15:00.000Z,4.67,55.2,待处理,,,,否,
a_mqiponsg8a,试剂保存室,SENS-002,温度越下限,温度 7.67℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:15:00.000Z,7.67,43.4,待处理,,,,否,
a_mqipooib79,细胞培养箱,SENS-003,温度越上限,温度 36.79℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:15:00.000Z,36.79,95.8,待处理,,,,否,
a_mqipooibb2,细胞培养箱,SENS-003,湿度越上限,湿度 95.80% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:15:00.000Z,36.79,95.8,待处理,,,,否,
a_mqipond6c5,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:10:00.000Z,4.62,56.7,待处理,,,,否,
a_mqiponsf87,试剂保存室,SENS-002,温度越下限,温度 7.94℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:10:00.000Z,7.94,44.2,待处理,,,,否,
a_mqipooib72,细胞培养箱,SENS-003,温度越上限,温度 36.63℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:10:00.000Z,36.63,95.5,待处理,,,,否,
a_mqipooib63,细胞培养箱,SENS-003,湿度越上限,湿度 95.50% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:10:00.000Z,36.63,95.5,待处理,,,,否,
a_mqipond6b4,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:05:00.000Z,4.56,56.5,待处理,,,,否,
a_mqiponsf77,试剂保存室,SENS-002,温度越下限,温度 8.32℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:05:00.000Z,8.32,43.1,待处理,,,,否,
a_mqipooiae8,细胞培养箱,SENS-003,温度越上限,温度 36.93℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:05:00.000Z,36.93,93.2,待处理,,,,否,
a_mqipooib1a,细胞培养箱,SENS-003,湿度越上限,湿度 93.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:05:00.000Z,36.93,93.2,待处理,,,,否,
a_mqipond61f,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:00:00.000Z,4.31,56,待处理,,,,否,
a_mqiponsf31,试剂保存室,SENS-002,温度越下限,温度 8.18℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T22:00:00.000Z,8.18,44.3,待处理,,,,否,
a_mqipooiab5,细胞培养箱,SENS-003,温度越上限,温度 37.01℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T22:00:00.000Z,37.01,95.1,待处理,,,,否,
a_mqipooia84,细胞培养箱,SENS-003,湿度越上限,湿度 95.10% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T22:00:00.000Z,37.01,95.1,待处理,,,,否,
a_mqipond6d1,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:55:00.000Z,4.44,54.2,待处理,,,,否,
a_mqiponsf53,试剂保存室,SENS-002,温度越下限,温度 7.91℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:55:00.000Z,7.91,43.6,待处理,,,,否,
a_mqipooia6c,细胞培养箱,SENS-003,温度越上限,温度 37.17℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T21:55:00.000Z,37.17,93.2,待处理,,,,否,
a_mqipooia99,细胞培养箱,SENS-003,湿度越上限,湿度 93.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T21:55:00.000Z,37.17,93.2,待处理,,,,否,
a_mqipond6b3,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:50:00.000Z,4.62,54.6,待处理,,,,否,
a_mqiponsfab,试剂保存室,SENS-002,温度越下限,温度 8.08℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:50:00.000Z,8.08,46.1,待处理,,,,否,
a_mqipooia7b,细胞培养箱,SENS-003,温度越上限,温度 36.69℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T21:50:00.000Z,36.69,93.9,待处理,,,,否,
a_mqipooia08,细胞培养箱,SENS-003,湿度越上限,湿度 93.90% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T21:50:00.000Z,36.69,93.9,待处理,,,,否,
a_mqipond631,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:45:00.000Z,4.83,54.1,待处理,,,,否,
a_mqiponsf9b,试剂保存室,SENS-002,温度越下限,温度 8.23℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:45:00.000Z,8.23,43.8,待处理,,,,否,
a_mqipooi9f1,细胞培养箱,SENS-003,温度越上限,温度 37.22℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T21:45:00.000Z,37.22,93.9,待处理,,,,否,
a_mqipooiae8,细胞培养箱,SENS-003,湿度越上限,湿度 93.90% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T21:45:00.000Z,37.22,93.9,待处理,,,,否,
a_mqipond590,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:40:00.000Z,4.78,53.9,待处理,,,,否,
a_mqiponse84,试剂保存室,SENS-002,温度越下限,温度 7.87℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:40:00.000Z,7.87,46.5,待处理,,,,否,
a_mqipooi9f9,细胞培养箱,SENS-003,温度越上限,温度 37.08℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-06T21:40:00.000Z,37.08,93.9,待处理,,,,否,
a_mqipooi950,细胞培养箱,SENS-003,湿度越上限,湿度 93.90% 超过上限 70%,2026-06-17 23:38:03,2025-05-06T21:40:00.000Z,37.08,93.9,待处理,,,,否,
a_mqipond566,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:35:00.000Z,4.57,54.5,待处理,,,,否,
a_mqipond598,一号冷库,SENS-001,温度漂移,温度突变 5.12℃，超过阈值 2℃（前值 -0.55℃）,2026-06-17 23:38:02,2025-05-06T21:35:00.000Z,4.57,54.5,待处理,,,,否,
a_mqiponse20,试剂保存室,SENS-002,温度越下限,温度 8.01℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-06T21:35:00.000Z,8.01,44.3,待处理,,,,否,
