异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqirk381df,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:55:00.000Z,4.22,56.4,待处理,,,,否,
a_mqirk3816c,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:50:00.000Z,4.76,55.5,待处理,,,,否,
a_mqirk381f8,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:45:00.000Z,4.18,55.3,待处理,,,,否,
a_mqirk381ca,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:40:00.000Z,4.8,56.4,待处理,,,,否,
a_mqirk38147,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:35:00.000Z,4.48,56.9,待处理,,,,否,
a_mqirk3805f,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:30:00.000Z,4.78,55.6,待处理,,,,否,
a_mqirk38016,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:25:00.000Z,4.48,54.2,待处理,,,,否,
a_mqirk380c6,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:20:00.000Z,4.81,54.2,待处理,,,,否,
a_mqirk380dc,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:15:00.000Z,4.84,56.7,待处理,,,,否,
a_mqirk38081,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:10:00.000Z,4.59,56.3,待处理,,,,否,
a_mqirk380ef,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:05:00.000Z,4.68,54.2,待处理,,,,否,
a_mqirk37z8e,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T10:00:00.000Z,4.89,53.4,待处理,,,,否,
a_mqirk37zfc,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:55:00.000Z,4.88,53.6,待处理,,,,否,
a_mqirk37z3b,一号冷库,SENS-001,湿度漂移,湿度突变 20.20%，超过阈值 10%（前值 73.80%）,2026-06-18 00:30:28,2025-05-06T09:55:00.000Z,4.88,53.6,待处理,,,,否,
a_mqirk37y21,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:50:00.000Z,4.75,73.8,待处理,,,,否,
a_mqirk37z25,一号冷库,SENS-001,湿度越上限,湿度 73.80% 超过上限 70%,2026-06-18 00:30:28,2025-05-06T09:50:00.000Z,4.75,73.8,待处理,,,,否,
a_mqirk37z39,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 55.80%）,2026-06-18 00:30:28,2025-05-06T09:50:00.000Z,4.75,73.8,待处理,,,,否,
a_mqirk37y9b,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:45:00.000Z,4.82,55.8,待处理,,,,否,
a_mqirk37y5d,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:40:00.000Z,4.82,53.8,待处理,,,,否,
a_mqirk37y61,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:35:00.000Z,4.69,54.6,待处理,,,,否,
a_mqirk37x47,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:30:00.000Z,4.7,56,待处理,,,,否,
a_mqirk37xd8,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:25:00.000Z,4.79,57,待处理,,,,否,
a_mqirk37x93,一号冷库,SENS-001,温度漂移,温度突变 4.87℃，超过阈值 2℃（前值 -0.08℃）,2026-06-18 00:30:28,2025-05-06T09:25:00.000Z,4.79,57,待处理,,,,否,
a_mqirk37x40,一号冷库,SENS-001,温度越下限,温度 -0.08℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:20:00.000Z,-0.08,55.2,待处理,,,,否,
a_mqirk37xf9,一号冷库,SENS-001,温度漂移,温度突变 4.97℃，超过阈值 2℃（前值 4.89℃）,2026-06-18 00:30:28,2025-05-06T09:20:00.000Z,-0.08,55.2,待处理,,,,否,
a_mqirk37wca,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:15:00.000Z,4.89,54.5,待处理,,,,否,
a_mqirk37w52,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:10:00.000Z,4.74,53.6,待处理,,,,否,
a_mqirk37w64,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:05:00.000Z,4.49,56.6,待处理,,,,否,
a_mqirk37wa4,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T09:00:00.000Z,4.79,54.7,待处理,,,,否,
a_mqirk37v1a,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:55:00.000Z,4.75,54.7,待处理,,,,否,
a_mqirk37v8c,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:50:00.000Z,4.5,54.9,待处理,,,,否,
a_mqirk37v69,一号冷库,SENS-001,温度漂移,温度突变 4.65℃，超过阈值 2℃（前值 9.15℃）,2026-06-18 00:30:28,2025-05-06T08:50:00.000Z,4.5,54.9,待处理,,,,否,
a_mqirk37u10,一号冷库,SENS-001,温度越下限,温度 9.15℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:45:00.000Z,9.15,54.2,待处理,,,,否,
a_mqirk37v64,一号冷库,SENS-001,温度漂移,温度突变 4.32℃，超过阈值 2℃（前值 4.83℃）,2026-06-18 00:30:28,2025-05-06T08:45:00.000Z,9.15,54.2,待处理,,,,否,
a_mqirk37uc8,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:40:00.000Z,4.83,54.1,待处理,,,,否,
a_mqirk37u11,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:35:00.000Z,4.5,55.1,待处理,,,,否,
a_mqirk37uf4,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:30:00.000Z,4.58,56.7,待处理,,,,否,
a_mqirk37u19,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:25:00.000Z,4.83,56.3,待处理,,,,否,
a_mqirk37t18,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:20:00.000Z,4.79,53.7,待处理,,,,否,
a_mqirk37t0d,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:15:00.000Z,4.77,54.8,待处理,,,,否,
a_mqirk37ta6,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:10:00.000Z,4.19,53.6,待处理,,,,否,
a_mqirk37t49,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:05:00.000Z,4.35,53.7,待处理,,,,否,
a_mqirk37t08,一号冷库,SENS-001,湿度漂移,湿度突变 16.70%，超过阈值 10%（前值 37.00%）,2026-06-18 00:30:28,2025-05-06T08:05:00.000Z,4.35,53.7,待处理,,,,否,
a_mqirk37s53,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T08:00:00.000Z,4.7,37,待处理,,,,否,
a_mqirk37sbf,一号冷库,SENS-001,湿度漂移,湿度突变 19.70%，超过阈值 10%（前值 56.70%）,2026-06-18 00:30:28,2025-05-06T08:00:00.000Z,4.7,37,待处理,,,,否,
a_mqirk37sf8,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:55:00.000Z,4.26,56.7,待处理,,,,否,
a_mqirk37sb9,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:50:00.000Z,4.54,53.6,待处理,,,,否,
a_mqirk37r6d,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:45:00.000Z,4.88,56.1,待处理,,,,否,
a_mqirk37r35,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:40:00.000Z,4.76,56.1,待处理,,,,否,
a_mqirk37r86,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:35:00.000Z,4.27,56.2,待处理,,,,否,
a_mqirk37q48,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:30:00.000Z,4.25,56.7,待处理,,,,否,
a_mqirk37q38,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:25:00.000Z,4.64,54.7,待处理,,,,否,
a_mqirk37q95,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:20:00.000Z,4.88,56,待处理,,,,否,
a_mqirk37qb4,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:15:00.000Z,4.15,55.5,待处理,,,,否,
a_mqirk37q4c,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:10:00.000Z,4.42,54.9,待处理,,,,否,
a_mqirk37q19,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:05:00.000Z,4.51,55.8,待处理,,,,否,
a_mqirk37qda,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T07:00:00.000Z,4.31,55.2,待处理,,,,否,
a_mqirk37p68,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:55:00.000Z,4.63,55.6,待处理,,,,否,
a_mqirk37pe3,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:50:00.000Z,4.49,54.3,待处理,,,,否,
a_mqirk37p08,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:45:00.000Z,4.46,54.4,待处理,,,,否,
a_mqirk37p05,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:40:00.000Z,4.22,55.4,待处理,,,,否,
a_mqirk37p58,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:35:00.000Z,4.55,54,待处理,,,,否,
a_mqirk37pee,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:30:00.000Z,4.34,55.7,待处理,,,,否,
a_mqirk37pb8,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:25:00.000Z,4.51,56.9,待处理,,,,否,
a_mqirk37ofe,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:20:00.000Z,4.42,53.7,待处理,,,,否,
a_mqirk37of3,一号冷库,SENS-001,湿度漂移,湿度突变 19.30%，超过阈值 10%（前值 73.00%）,2026-06-18 00:30:28,2025-05-06T06:20:00.000Z,4.42,53.7,待处理,,,,否,
a_mqirk37o17,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:15:00.000Z,4.48,73,待处理,,,,否,
a_mqirk37oe1,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:30:28,2025-05-06T06:15:00.000Z,4.48,73,待处理,,,,否,
a_mqirk37oec,一号冷库,SENS-001,湿度漂移,湿度突变 18.20%，超过阈值 10%（前值 54.80%）,2026-06-18 00:30:28,2025-05-06T06:15:00.000Z,4.48,73,待处理,,,,否,
a_mqirk37oe3,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:10:00.000Z,4.44,54.8,待处理,,,,否,
a_mqirk37o38,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:05:00.000Z,4.64,56,待处理,,,,否,
a_mqirk37o4e,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T06:00:00.000Z,4.61,55.6,待处理,,,,否,
a_mqirk37n5f,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:55:00.000Z,4.53,55.7,待处理,,,,否,
a_mqirk37n81,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:50:00.000Z,4.14,55.7,待处理,,,,否,
a_mqirk37nd3,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:45:00.000Z,4.46,55.6,待处理,,,,否,
a_mqirk37n0d,一号冷库,SENS-001,温度漂移,温度突变 4.27℃，超过阈值 2℃（前值 8.73℃）,2026-06-18 00:30:28,2025-05-06T05:45:00.000Z,4.46,55.6,待处理,,,,否,
a_mqirk37nf7,一号冷库,SENS-001,温度越下限,温度 8.73℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:40:00.000Z,8.73,55.2,待处理,,,,否,
a_mqirk37n29,一号冷库,SENS-001,温度漂移,温度突变 3.97℃，超过阈值 2℃（前值 4.76℃）,2026-06-18 00:30:28,2025-05-06T05:40:00.000Z,8.73,55.2,待处理,,,,否,
a_mqirk37n04,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:35:00.000Z,4.76,53.8,待处理,,,,否,
a_mqirk37nc7,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:30:00.000Z,4.21,55.4,待处理,,,,否,
a_mqirk37mff,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:25:00.000Z,4.2,53.4,待处理,,,,否,
a_mqirk37mf1,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:20:00.000Z,4.82,56.1,待处理,,,,否,
a_mqirk37m11,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:15:00.000Z,4.65,55.9,待处理,,,,否,
a_mqirk37m45,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:10:00.000Z,4.1,56.4,待处理,,,,否,
a_mqirk37m0a,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:05:00.000Z,4.52,54.9,待处理,,,,否,
a_mqirk37mde,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T05:00:00.000Z,4.64,55.1,待处理,,,,否,
a_mqirk37mf4,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:55:00.000Z,4.8,55,待处理,,,,否,
a_mqirk37m59,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:50:00.000Z,4.38,56.7,待处理,,,,否,
a_mqirk37lab,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:45:00.000Z,4.71,55.5,待处理,,,,否,
a_mqirk37l27,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:40:00.000Z,4.42,55.7,待处理,,,,否,
a_mqirk37l5c,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:35:00.000Z,4.15,56.2,待处理,,,,否,
a_mqirk37l2f,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:30:00.000Z,4.59,56,待处理,,,,否,
a_mqirk37l84,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:25:00.000Z,4.3,53.3,待处理,,,,否,
a_mqirk37laf,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:20:00.000Z,4.35,56.2,待处理,,,,否,
a_mqirk37l78,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:15:00.000Z,4.83,55,待处理,,,,否,
a_mqirk37l84,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:10:00.000Z,4.17,54.4,待处理,,,,否,
a_mqirk37l0b,一号冷库,SENS-001,温度越下限,温度 4.73℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:05:00.000Z,4.73,55.2,待处理,,,,否,
a_mqirk37k68,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T04:00:00.000Z,4.34,55.4,待处理,,,,否,
a_mqirk37kff,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:55:00.000Z,4.57,53.7,待处理,,,,否,
a_mqirk37ke9,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:50:00.000Z,4.21,56,待处理,,,,否,
a_mqirk37k1f,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:45:00.000Z,4.47,55.7,待处理,,,,否,
a_mqirk37k78,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:40:00.000Z,4.43,53.9,待处理,,,,否,
a_mqirk37k38,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:35:00.000Z,4.12,53.1,待处理,,,,否,
a_mqirk37k93,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:30:00.000Z,4.14,54.6,待处理,,,,否,
a_mqirk37k6f,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:25:00.000Z,4.29,53.6,待处理,,,,否,
a_mqirk37j73,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:20:00.000Z,4.21,53.4,待处理,,,,否,
a_mqirk37kc4,一号冷库,SENS-001,温度漂移,温度突变 4.15℃，超过阈值 2℃（前值 0.06℃）,2026-06-18 00:30:28,2025-05-06T03:20:00.000Z,4.21,53.4,待处理,,,,否,
a_mqirk37j7c,一号冷库,SENS-001,温度越下限,温度 0.06℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:15:00.000Z,0.06,56,待处理,,,,否,
a_mqirk37j07,一号冷库,SENS-001,温度漂移,温度突变 4.52℃，超过阈值 2℃（前值 4.58℃）,2026-06-18 00:30:28,2025-05-06T03:15:00.000Z,0.06,56,待处理,,,,否,
a_mqirk37jd6,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:10:00.000Z,4.58,55.8,待处理,,,,否,
a_mqirk37j5a,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:05:00.000Z,4.52,53.5,待处理,,,,否,
a_mqirk37jac,一号冷库,SENS-001,温度越下限,温度 3.41℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T03:00:00.000Z,3.41,55,待处理,,,,否,
a_mqirk37jc6,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:55:00.000Z,4.28,55.6,待处理,,,,否,
a_mqirk37ja4,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:50:00.000Z,4.77,53.5,待处理,,,,否,
a_mqirk37ie7,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:45:00.000Z,4.55,54.1,待处理,,,,否,
a_mqirk37ib9,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:40:00.000Z,4.31,54.6,待处理,,,,否,
a_mqirk37i1b,一号冷库,SENS-001,温度漂移,温度突变 3.94℃，超过阈值 2℃（前值 8.25℃）,2026-06-18 00:30:28,2025-05-06T02:40:00.000Z,4.31,54.6,待处理,,,,否,
a_mqirk37i29,一号冷库,SENS-001,温度越下限,温度 8.25℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:35:00.000Z,8.25,56.8,待处理,,,,否,
a_mqirk37i85,一号冷库,SENS-001,温度漂移,温度突变 4.13℃，超过阈值 2℃（前值 4.12℃）,2026-06-18 00:30:28,2025-05-06T02:35:00.000Z,8.25,56.8,待处理,,,,否,
a_mqirk37i41,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:30:00.000Z,4.12,54.5,待处理,,,,否,
a_mqirk37ic5,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:25:00.000Z,4.82,54.1,待处理,,,,否,
a_mqirk37i71,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:20:00.000Z,4.5,54,待处理,,,,否,
a_mqirk37h61,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:15:00.000Z,4.26,54.1,待处理,,,,否,
a_mqirk37h2b,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:10:00.000Z,4.18,56.9,待处理,,,,否,
a_mqirk37h31,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:05:00.000Z,4.31,54.8,待处理,,,,否,
a_mqirk37he8,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T02:00:00.000Z,4.57,56.8,待处理,,,,否,
a_mqirk37g81,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:55:00.000Z,4.43,56.9,待处理,,,,否,
a_mqirk37g7d,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:50:00.000Z,4.64,53.8,待处理,,,,否,
a_mqirk37g2a,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:45:00.000Z,4.78,53.2,待处理,,,,否,
a_mqirk37g40,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:40:00.000Z,4.49,56.9,待处理,,,,否,
a_mqirk37fbf,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:35:00.000Z,4.43,53.6,待处理,,,,否,
a_mqirk37f0c,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:30:00.000Z,4.63,54.1,待处理,,,,否,
a_mqirk37f49,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:25:00.000Z,4.9,55.5,待处理,,,,否,
a_mqirk37fc7,一号冷库,SENS-001,湿度漂移,湿度突变 17.50%，超过阈值 10%（前值 73.00%）,2026-06-18 00:30:28,2025-05-06T01:25:00.000Z,4.9,55.5,待处理,,,,否,
a_mqirk37edb,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:20:00.000Z,4.22,73,待处理,,,,否,
a_mqirk37f97,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:30:28,2025-05-06T01:20:00.000Z,4.22,73,待处理,,,,否,
a_mqirk37fb6,一号冷库,SENS-001,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 54.00%）,2026-06-18 00:30:28,2025-05-06T01:20:00.000Z,4.22,73,待处理,,,,否,
a_mqirk37469,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:15:00.000Z,4.65,54,待处理,,,,否,
a_mqirk37424,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:10:00.000Z,4.59,55.4,待处理,,,,否,
a_mqirk37400,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:05:00.000Z,4.53,54.5,待处理,,,,否,
a_mqirk37468,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T01:00:00.000Z,4.57,55.7,待处理,,,,否,
a_mqirk374a3,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T00:55:00.000Z,4.9,55.2,待处理,,,,否,
a_mqirk37384,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T00:50:00.000Z,4.3,56.8,待处理,,,,否,
a_mqirk37346,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-06T00:45:00.000Z,4.13,53.7,待处理,,,,否,
