异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqipti9679,细胞培养箱,SENS-003,湿度越上限,湿度 96.00% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:50:00.000Z,36.91,96,待处理,,,,否,
a_mqiptigv44,常温试剂柜,SENS-004,温度漂移,温度突变 4.13℃，超过阈值 2℃（前值 21.69℃）,2026-06-17 23:41:49,2025-05-06T11:50:00.000Z,25.82,38.5,待处理,,,,否,
a_mqipth460f,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:45:00.000Z,4.59,56.4,待处理,,,,否,
a_mqipthi162,试剂保存室,SENS-002,温度越下限,温度 7.83℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:45:00.000Z,7.83,46.2,待处理,,,,否,
a_mqipti96e1,细胞培养箱,SENS-003,温度越上限,温度 37.22℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:45:00.000Z,37.22,95.4,待处理,,,,否,
a_mqipti9624,细胞培养箱,SENS-003,湿度越上限,湿度 95.40% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:45:00.000Z,37.22,95.4,待处理,,,,否,
a_mqipth4664,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:40:00.000Z,4.1,53.3,待处理,,,,否,
a_mqipthi08e,试剂保存室,SENS-002,温度越下限,温度 8.33℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:40:00.000Z,8.33,45.6,待处理,,,,否,
a_mqipti95c6,细胞培养箱,SENS-003,温度越上限,温度 36.66℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:40:00.000Z,36.66,93.4,待处理,,,,否,
a_mqipti96bd,细胞培养箱,SENS-003,湿度越上限,湿度 93.40% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:40:00.000Z,36.66,93.4,待处理,,,,否,
a_mqipth46f7,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:35:00.000Z,4.59,56,待处理,,,,否,
a_mqipthi084,试剂保存室,SENS-002,温度越下限,温度 8.32℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:35:00.000Z,8.32,46.7,待处理,,,,否,
a_mqipti950c,细胞培养箱,SENS-003,温度越上限,温度 37.27℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:35:00.000Z,37.27,95.5,待处理,,,,否,
a_mqipti952b,细胞培养箱,SENS-003,湿度越上限,湿度 95.50% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:35:00.000Z,37.27,95.5,待处理,,,,否,
a_mqipti958d,细胞培养箱,SENS-003,湿度漂移,湿度突变 18.50%，超过阈值 10%（前值 77.00%）,2026-06-17 23:41:49,2025-05-06T11:35:00.000Z,37.27,95.5,待处理,,,,否,
a_mqiptiine4,稳定性试验箱,SENS-005,湿度漂移,湿度突变 15.10%，超过阈值 10%（前值 42.90%）,2026-06-17 23:41:49,2025-05-06T11:35:00.000Z,25.08,58,待处理,,,,否,
a_mqipth4574,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:30:00.000Z,4.78,56.6,待处理,,,,否,
a_mqipth46bf,一号冷库,SENS-001,温度漂移,温度突变 4.35℃，超过阈值 2℃（前值 0.43℃）,2026-06-17 23:41:47,2025-05-06T11:30:00.000Z,4.78,56.6,待处理,,,,否,
a_mqipthi006,试剂保存室,SENS-002,温度越下限,温度 7.68℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:30:00.000Z,7.68,44.5,待处理,,,,否,
a_mqipthi077,试剂保存室,SENS-002,温度漂移,温度突变 2.27℃，超过阈值 2℃（前值 9.95℃）,2026-06-17 23:41:48,2025-05-06T11:30:00.000Z,7.68,44.5,待处理,,,,否,
a_mqipti94e5,细胞培养箱,SENS-003,温度越上限,温度 37.31℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:30:00.000Z,37.31,77,待处理,,,,否,
a_mqipti953c,细胞培养箱,SENS-003,湿度越上限,湿度 77.00% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:30:00.000Z,37.31,77,待处理,,,,否,
a_mqipti95bd,细胞培养箱,SENS-003,湿度漂移,湿度突变 16.70%，超过阈值 10%（前值 93.70%）,2026-06-17 23:41:49,2025-05-06T11:30:00.000Z,37.31,77,待处理,,,,否,
a_mqiptiind1,稳定性试验箱,SENS-005,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 60.90%）,2026-06-17 23:41:49,2025-05-06T11:30:00.000Z,25.08,42.9,待处理,,,,否,
a_mqipth459c,一号冷库,SENS-001,温度越下限,温度 0.43℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:25:00.000Z,0.43,54.8,待处理,,,,否,
a_mqipth45d6,一号冷库,SENS-001,温度漂移,温度突变 3.82℃，超过阈值 2℃（前值 4.25℃）,2026-06-17 23:41:47,2025-05-06T11:25:00.000Z,0.43,54.8,待处理,,,,否,
a_mqipthhz25,试剂保存室,SENS-002,温度越下限,温度 9.95℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:25:00.000Z,9.95,44.5,待处理,,,,否,
a_mqipthi0a3,试剂保存室,SENS-002,温度漂移,温度突变 2.07℃，超过阈值 2℃（前值 7.88℃）,2026-06-17 23:41:48,2025-05-06T11:25:00.000Z,9.95,44.5,待处理,,,,否,
a_mqipti94f9,细胞培养箱,SENS-003,温度越上限,温度 36.81℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:25:00.000Z,36.81,93.7,待处理,,,,否,
a_mqipti9402,细胞培养箱,SENS-003,湿度越上限,湿度 93.70% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:25:00.000Z,36.81,93.7,待处理,,,,否,
a_mqipth457a,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:20:00.000Z,4.25,54.1,待处理,,,,否,
a_mqipthhzbd,试剂保存室,SENS-002,温度越下限,温度 7.88℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:20:00.000Z,7.88,45.3,待处理,,,,否,
a_mqipti9483,细胞培养箱,SENS-003,温度越上限,温度 37.18℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:20:00.000Z,37.18,93.6,待处理,,,,否,
a_mqipti94ee,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:20:00.000Z,37.18,93.6,待处理,,,,否,
a_mqipth4509,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:15:00.000Z,4.82,54.6,待处理,,,,否,
a_mqipth45ef,一号冷库,SENS-001,湿度漂移,湿度突变 18.40%，超过阈值 10%（前值 73.00%）,2026-06-17 23:41:47,2025-05-06T11:15:00.000Z,4.82,54.6,待处理,,,,否,
a_mqipthhz36,试剂保存室,SENS-002,温度越下限,温度 8.02℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:15:00.000Z,8.02,44,待处理,,,,否,
a_mqipthhz6f,试剂保存室,SENS-002,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 63.00%）,2026-06-17 23:41:48,2025-05-06T11:15:00.000Z,8.02,44,待处理,,,,否,
a_mqipti9348,细胞培养箱,SENS-003,温度越上限,温度 37.40℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:15:00.000Z,37.4,93.6,待处理,,,,否,
a_mqipti93d3,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:15:00.000Z,37.4,93.6,待处理,,,,否,
a_mqiptigv5e,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.90%，超过阈值 10%（前值 58.00%）,2026-06-17 23:41:49,2025-05-06T11:15:00.000Z,22.11,40.1,待处理,,,,否,
a_mqipth444f,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:10:00.000Z,4.62,73,待处理,,,,否,
a_mqipth44df,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-17 23:41:47,2025-05-06T11:10:00.000Z,4.62,73,待处理,,,,否,
a_mqipth449d,一号冷库,SENS-001,湿度漂移,湿度突变 17.50%，超过阈值 10%（前值 55.50%）,2026-06-17 23:41:47,2025-05-06T11:10:00.000Z,4.62,73,待处理,,,,否,
a_mqipthhz64,试剂保存室,SENS-002,温度越下限,温度 8.03℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:10:00.000Z,8.03,63,待处理,,,,否,
a_mqipthhz4a,试剂保存室,SENS-002,湿度漂移,湿度突变 19.50%，超过阈值 10%（前值 43.50%）,2026-06-17 23:41:48,2025-05-06T11:10:00.000Z,8.03,63,待处理,,,,否,
a_mqipti93cd,细胞培养箱,SENS-003,温度越上限,温度 37.13℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:10:00.000Z,37.13,93.2,待处理,,,,否,
a_mqipti933f,细胞培养箱,SENS-003,湿度越上限,湿度 93.20% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:10:00.000Z,37.13,93.2,待处理,,,,否,
a_mqiptigvbf,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.70%，超过阈值 10%（前值 41.30%）,2026-06-17 23:41:49,2025-05-06T11:10:00.000Z,21.72,58,待处理,,,,否,
a_mqipth440a,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:05:00.000Z,4.33,55.5,待处理,,,,否,
a_mqipthhy8e,试剂保存室,SENS-002,温度越下限,温度 8.16℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:05:00.000Z,8.16,43.5,待处理,,,,否,
a_mqipti9264,细胞培养箱,SENS-003,温度越上限,温度 37.17℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:05:00.000Z,37.17,93,待处理,,,,否,
a_mqipti93b4,细胞培养箱,SENS-003,湿度越上限,湿度 93.00% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:05:00.000Z,37.17,93,待处理,,,,否,
a_mqiptiin80,稳定性试验箱,SENS-005,温度漂移,温度突变 3.79℃，超过阈值 2℃（前值 21.25℃）,2026-06-17 23:41:49,2025-05-06T11:05:00.000Z,25.04,60.2,待处理,,,,否,
a_mqipth4482,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T11:00:00.000Z,4.1,53.2,待处理,,,,否,
a_mqipthhy42,试剂保存室,SENS-002,温度越下限,温度 8.39℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T11:00:00.000Z,8.39,45.1,待处理,,,,否,
a_mqipti926e,细胞培养箱,SENS-003,温度越上限,温度 37.21℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T11:00:00.000Z,37.21,94.6,待处理,,,,否,
a_mqipti9290,细胞培养箱,SENS-003,湿度越上限,湿度 94.60% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T11:00:00.000Z,37.21,94.6,待处理,,,,否,
a_mqiptiin01,稳定性试验箱,SENS-005,温度漂移,温度突变 4.04℃，超过阈值 2℃（前值 25.29℃）,2026-06-17 23:41:49,2025-05-06T11:00:00.000Z,21.25,61.3,待处理,,,,否,
a_mqipth44f8,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:55:00.000Z,4.22,56.4,待处理,,,,否,
a_mqipthhy3f,试剂保存室,SENS-002,温度越下限,温度 8.27℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:55:00.000Z,8.27,44,待处理,,,,否,
a_mqipti9285,细胞培养箱,SENS-003,温度越上限,温度 37.35℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:55:00.000Z,37.35,94.3,待处理,,,,否,
a_mqipti9217,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:55:00.000Z,37.35,94.3,待处理,,,,否,
a_mqipth4365,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:50:00.000Z,4.76,55.5,待处理,,,,否,
a_mqipthhyf3,试剂保存室,SENS-002,温度越下限,温度 8.26℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:50:00.000Z,8.26,45.7,待处理,,,,否,
a_mqipti912a,细胞培养箱,SENS-003,温度越上限,温度 36.98℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:50:00.000Z,36.98,96.4,待处理,,,,否,
a_mqipti91b1,细胞培养箱,SENS-003,湿度越上限,湿度 96.40% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:50:00.000Z,36.98,96.4,待处理,,,,否,
a_mqipth43a2,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:45:00.000Z,4.18,55.3,待处理,,,,否,
a_mqipthhyf4,试剂保存室,SENS-002,温度越下限,温度 8.21℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:45:00.000Z,8.21,43.1,待处理,,,,否,
a_mqipti91f4,细胞培养箱,SENS-003,温度越上限,温度 37.28℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:45:00.000Z,37.28,96.5,待处理,,,,否,
a_mqipti914f,细胞培养箱,SENS-003,湿度越上限,湿度 96.50% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:45:00.000Z,37.28,96.5,待处理,,,,否,
a_mqipth437e,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:40:00.000Z,4.8,56.4,待处理,,,,否,
a_mqipthhy3f,试剂保存室,SENS-002,温度越下限,温度 8.16℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:40:00.000Z,8.16,43,待处理,,,,否,
a_mqipti90fd,细胞培养箱,SENS-003,温度越上限,温度 37.21℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:40:00.000Z,37.21,95.9,待处理,,,,否,
a_mqipti919f,细胞培养箱,SENS-003,湿度越上限,湿度 95.90% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:40:00.000Z,37.21,95.9,待处理,,,,否,
a_mqipth43d1,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:35:00.000Z,4.48,56.9,待处理,,,,否,
a_mqipthhy36,试剂保存室,SENS-002,温度越下限,温度 7.90℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:35:00.000Z,7.9,46.4,待处理,,,,否,
a_mqipti907b,细胞培养箱,SENS-003,温度越上限,温度 37.13℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:35:00.000Z,37.13,94.4,待处理,,,,否,
a_mqipti90c7,细胞培养箱,SENS-003,湿度越上限,湿度 94.40% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:35:00.000Z,37.13,94.4,待处理,,,,否,
a_mqipth4321,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:30:00.000Z,4.78,55.6,待处理,,,,否,
a_mqipthhxe9,试剂保存室,SENS-002,温度越下限,温度 8.03℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:30:00.000Z,8.03,44.6,待处理,,,,否,
a_mqipti9049,细胞培养箱,SENS-003,温度越上限,温度 37.34℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:30:00.000Z,37.34,93.9,待处理,,,,否,
a_mqipti90e2,细胞培养箱,SENS-003,湿度越上限,湿度 93.90% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:30:00.000Z,37.34,93.9,待处理,,,,否,
a_mqiptiin4d,稳定性试验箱,SENS-005,温度漂移,温度突变 5.07℃，超过阈值 2℃（前值 30.02℃）,2026-06-17 23:41:49,2025-05-06T10:30:00.000Z,24.95,59.8,待处理,,,,否,
a_mqipth43b4,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:25:00.000Z,4.48,54.2,待处理,,,,否,
a_mqipthhx57,试剂保存室,SENS-002,温度越下限,温度 8.21℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:25:00.000Z,8.21,45.1,待处理,,,,否,
a_mqipti8z61,细胞培养箱,SENS-003,温度越上限,温度 37.24℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:25:00.000Z,37.24,96.5,待处理,,,,否,
a_mqipti90ee,细胞培养箱,SENS-003,湿度越上限,湿度 96.50% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:25:00.000Z,37.24,96.5,待处理,,,,否,
a_mqiptiim94,稳定性试验箱,SENS-005,温度越上限,温度 30.02℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:25:00.000Z,30.02,59.7,待处理,,,,否,
a_mqiptiim0d,稳定性试验箱,SENS-005,温度漂移,温度突变 5.34℃，超过阈值 2℃（前值 24.68℃）,2026-06-17 23:41:49,2025-05-06T10:25:00.000Z,30.02,59.7,待处理,,,,否,
a_mqipth4273,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:20:00.000Z,4.81,54.2,待处理,,,,否,
a_mqipthhxbf,试剂保存室,SENS-002,温度越下限,温度 7.63℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:20:00.000Z,7.63,44.5,待处理,,,,否,
a_mqipti8z77,细胞培养箱,SENS-003,温度越上限,温度 37.37℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:20:00.000Z,37.37,93.7,待处理,,,,否,
a_mqipti8z84,细胞培养箱,SENS-003,湿度越上限,湿度 93.70% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:20:00.000Z,37.37,93.7,待处理,,,,否,
a_mqipth4257,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:15:00.000Z,4.84,56.7,待处理,,,,否,
a_mqipthhxc8,试剂保存室,SENS-002,温度越下限,温度 8.38℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:15:00.000Z,8.38,44.3,待处理,,,,否,
a_mqipti8z4a,细胞培养箱,SENS-003,温度越上限,温度 37.13℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:15:00.000Z,37.13,93.5,待处理,,,,否,
a_mqipti8z27,细胞培养箱,SENS-003,湿度越上限,湿度 93.50% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:15:00.000Z,37.13,93.5,待处理,,,,否,
a_mqipth421d,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:10:00.000Z,4.59,56.3,待处理,,,,否,
a_mqipthhxe8,试剂保存室,SENS-002,温度越下限,温度 8.17℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:10:00.000Z,8.17,44.9,待处理,,,,否,
a_mqipti8yb7,细胞培养箱,SENS-003,温度越上限,温度 37.18℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:10:00.000Z,37.18,94.9,待处理,,,,否,
a_mqipti8y0b,细胞培养箱,SENS-003,湿度越上限,湿度 94.90% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:10:00.000Z,37.18,94.9,待处理,,,,否,
a_mqipth42ec,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:05:00.000Z,4.68,54.2,待处理,,,,否,
a_mqipthhxf2,试剂保存室,SENS-002,温度越下限,温度 7.97℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:05:00.000Z,7.97,46.6,待处理,,,,否,
a_mqipti8y3e,细胞培养箱,SENS-003,温度越上限,温度 36.62℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:05:00.000Z,36.62,96.9,待处理,,,,否,
a_mqipti8y48,细胞培养箱,SENS-003,湿度越上限,湿度 96.90% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:05:00.000Z,36.62,96.9,待处理,,,,否,
a_mqipth420c,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T10:00:00.000Z,4.89,53.4,待处理,,,,否,
a_mqipthhwe5,试剂保存室,SENS-002,温度越下限,温度 8.18℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T10:00:00.000Z,8.18,44.9,待处理,,,,否,
a_mqipti8x56,细胞培养箱,SENS-003,温度越上限,温度 37.18℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T10:00:00.000Z,37.18,93.9,待处理,,,,否,
a_mqipti8x76,细胞培养箱,SENS-003,湿度越上限,湿度 93.90% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T10:00:00.000Z,37.18,93.9,待处理,,,,否,
a_mqipth42cc,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T09:55:00.000Z,4.88,53.6,待处理,,,,否,
a_mqipth4276,一号冷库,SENS-001,湿度漂移,湿度突变 20.20%，超过阈值 10%（前值 73.80%）,2026-06-17 23:41:47,2025-05-06T09:55:00.000Z,4.88,53.6,待处理,,,,否,
a_mqipthhw18,试剂保存室,SENS-002,温度越下限,温度 7.76℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T09:55:00.000Z,7.76,45.2,待处理,,,,否,
a_mqipthhw4b,试剂保存室,SENS-002,湿度漂移,湿度突变 18.30%，超过阈值 10%（前值 26.90%）,2026-06-17 23:41:48,2025-05-06T09:55:00.000Z,7.76,45.2,待处理,,,,否,
a_mqipti8x0a,细胞培养箱,SENS-003,温度越上限,温度 36.75℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T09:55:00.000Z,36.75,93.7,待处理,,,,否,
a_mqipti8x79,细胞培养箱,SENS-003,湿度越上限,湿度 93.70% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T09:55:00.000Z,36.75,93.7,待处理,,,,否,
a_mqiptigv8c,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.60%，超过阈值 10%（前值 57.30%）,2026-06-17 23:41:49,2025-05-06T09:55:00.000Z,21.64,38.7,待处理,,,,否,
a_mqipth4192,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T09:50:00.000Z,4.75,73.8,待处理,,,,否,
a_mqipth4242,一号冷库,SENS-001,湿度越上限,湿度 73.80% 超过上限 70%,2026-06-17 23:41:47,2025-05-06T09:50:00.000Z,4.75,73.8,待处理,,,,否,
a_mqipth42b3,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 55.80%）,2026-06-17 23:41:47,2025-05-06T09:50:00.000Z,4.75,73.8,待处理,,,,否,
a_mqipthhv11,试剂保存室,SENS-002,温度越下限,温度 7.99℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T09:50:00.000Z,7.99,26.9,待处理,,,,否,
a_mqipthhwfb,试剂保存室,SENS-002,湿度越下限,湿度 26.90% 低于下限 30%,2026-06-17 23:41:48,2025-05-06T09:50:00.000Z,7.99,26.9,待处理,,,,否,
a_mqipthhwaf,试剂保存室,SENS-002,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 44.90%）,2026-06-17 23:41:48,2025-05-06T09:50:00.000Z,7.99,26.9,待处理,,,,否,
a_mqipti8w6b,细胞培养箱,SENS-003,温度越上限,温度 37.01℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T09:50:00.000Z,37.01,94.8,待处理,,,,否,
a_mqipti8w43,细胞培养箱,SENS-003,湿度越上限,湿度 94.80% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T09:50:00.000Z,37.01,94.8,待处理,,,,否,
a_mqiptigv2b,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 39.30%）,2026-06-17 23:41:49,2025-05-06T09:50:00.000Z,22.1,57.3,待处理,,,,否,
a_mqipth4195,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T09:45:00.000Z,4.82,55.8,待处理,,,,否,
a_mqipthhv1a,试剂保存室,SENS-002,温度越下限,温度 7.89℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T09:45:00.000Z,7.89,44.9,待处理,,,,否,
a_mqipti8wc2,细胞培养箱,SENS-003,温度越上限,温度 37.22℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T09:45:00.000Z,37.22,100,待处理,,,,否,
a_mqipti8w84,细胞培养箱,SENS-003,湿度越上限,湿度 100.00% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T09:45:00.000Z,37.22,100,待处理,,,,否,
a_mqiptiim96,稳定性试验箱,SENS-005,湿度漂移,湿度突变 16.50%，超过阈值 10%（前值 42.00%）,2026-06-17 23:41:49,2025-05-06T09:45:00.000Z,25.38,58.5,待处理,,,,否,
a_mqipth4186,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T09:40:00.000Z,4.82,53.8,待处理,,,,否,
a_mqipthhvfa,试剂保存室,SENS-002,温度越下限,温度 8.04℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T09:40:00.000Z,8.04,46.6,待处理,,,,否,
a_mqipti8vfb,细胞培养箱,SENS-003,温度越上限,温度 37.29℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T09:40:00.000Z,37.29,95.6,待处理,,,,否,
a_mqipti8v45,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T09:40:00.000Z,37.29,95.6,待处理,,,,否,
a_mqiptiim11,稳定性试验箱,SENS-005,湿度漂移,湿度突变 16.40%，超过阈值 10%（前值 58.40%）,2026-06-17 23:41:49,2025-05-06T09:40:00.000Z,24.71,42,待处理,,,,否,
a_mqipth41a7,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T09:35:00.000Z,4.69,54.6,待处理,,,,否,
a_mqipthhv10,试剂保存室,SENS-002,温度越下限,温度 7.64℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T09:35:00.000Z,7.64,44.1,待处理,,,,否,
a_mqipti8v8b,细胞培养箱,SENS-003,温度越上限,温度 36.69℃ 超过上限 30℃,2026-06-17 23:41:49,2025-05-06T09:35:00.000Z,36.69,94,待处理,,,,否,
a_mqipti8vb2,细胞培养箱,SENS-003,湿度越上限,湿度 94.00% 超过上限 70%,2026-06-17 23:41:49,2025-05-06T09:35:00.000Z,36.69,94,待处理,,,,否,
a_mqipth4100,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-06T09:30:00.000Z,4.7,56,待处理,,,,否,
a_mqipthhv44,试剂保存室,SENS-002,温度越下限,温度 8.10℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-06T09:30:00.000Z,8.1,46.5,待处理,,,,否,
