异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqj17pgve0,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T16:05:00.000Z,4.6,56,待处理,,,,否,
a_mqj17pgu17,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T16:00:00.000Z,4.51,53.4,待处理,,,,否,
a_mqj17pgu89,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:55:00.000Z,4.35,53.3,待处理,,,,否,
a_mqj17pguc7,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:50:00.000Z,4.56,53.4,待处理,,,,否,
a_mqj17pgu7d,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:45:00.000Z,4.2,54.7,待处理,,,,否,
a_mqj17pguef,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:40:00.000Z,4.1,55.7,待处理,,,,否,
a_mqj17pgu69,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:35:00.000Z,4.87,53.6,待处理,,,,否,
a_mqj17pgub3,一号冷库,SENS-001,湿度漂移,湿度突变 19.40%，超过阈值 10%（前值 73.00%）,2026-06-18 05:00:47,2025-05-05T15:35:00.000Z,4.87,53.6,待处理,,,,否,
a_mqj17pgtac,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:30:00.000Z,4.69,73,待处理,,,,否,
a_mqj17pgt6b,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 05:00:47,2025-05-05T15:30:00.000Z,4.69,73,待处理,,,,否,
a_mqj17pgu2f,一号冷库,SENS-001,湿度漂移,湿度突变 19.90%，超过阈值 10%（前值 53.10%）,2026-06-18 05:00:47,2025-05-05T15:30:00.000Z,4.69,73,待处理,,,,否,
a_mqj17pgt79,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:25:00.000Z,4.82,53.1,待处理,,,,否,
a_mqj17pgtb4,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:20:00.000Z,4.46,55,待处理,,,,否,
a_mqj17pgte8,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:15:00.000Z,4.9,54.6,待处理,,,,否,
a_mqj17pgse0,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:10:00.000Z,4.64,56.3,待处理,,,,否,
a_mqj17pgte8,一号冷库,SENS-001,温度漂移,温度突变 5.31℃，超过阈值 2℃（前值 -0.67℃）,2026-06-18 05:00:47,2025-05-05T15:10:00.000Z,4.64,56.3,待处理,,,,否,
a_mqj17pgs96,一号冷库,SENS-001,温度越下限,温度 -0.67℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:05:00.000Z,-0.67,55.8,待处理,,,,否,
a_mqj17pgs93,一号冷库,SENS-001,温度漂移,温度突变 4.77℃，超过阈值 2℃（前值 4.10℃）,2026-06-18 05:00:47,2025-05-05T15:05:00.000Z,-0.67,55.8,待处理,,,,否,
a_mqj17pgs74,一号冷库,SENS-001,湿度漂移,湿度突变 18.50%，超过阈值 10%（前值 74.30%）,2026-06-18 05:00:47,2025-05-05T15:05:00.000Z,-0.67,55.8,待处理,,,,否,
a_mqj17pgs90,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T15:00:00.000Z,4.1,74.3,待处理,,,,否,
a_mqj17pgs42,一号冷库,SENS-001,湿度越上限,湿度 74.30% 超过上限 70%,2026-06-18 05:00:47,2025-05-05T15:00:00.000Z,4.1,74.3,待处理,,,,否,
a_mqj17pgsaf,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 56.30%）,2026-06-18 05:00:47,2025-05-05T15:00:00.000Z,4.1,74.3,待处理,,,,否,
a_mqj17pgr7e,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:55:00.000Z,4.42,56.3,待处理,,,,否,
a_mqj17pgr68,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:50:00.000Z,4.23,53.8,待处理,,,,否,
a_mqj17pgr7f,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:45:00.000Z,4.53,54.5,待处理,,,,否,
a_mqj17pgrfb,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:40:00.000Z,4.26,53.6,待处理,,,,否,
a_mqj17pgr4c,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:35:00.000Z,4.42,55.4,待处理,,,,否,
a_mqj17pgrcb,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:30:00.000Z,4.87,54.9,待处理,,,,否,
a_mqj17pgr02,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:25:00.000Z,4.71,54.9,待处理,,,,否,
a_mqj17pgq7d,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:20:00.000Z,4.87,53.8,待处理,,,,否,
a_mqj17pgr3d,一号冷库,SENS-001,温度漂移,温度突变 4.45℃，超过阈值 2℃（前值 9.32℃）,2026-06-18 05:00:47,2025-05-05T14:20:00.000Z,4.87,53.8,待处理,,,,否,
a_mqj17pgq5c,一号冷库,SENS-001,温度越下限,温度 9.32℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:15:00.000Z,9.32,56.7,待处理,,,,否,
a_mqj17pgq27,一号冷库,SENS-001,温度漂移,温度突变 4.66℃，超过阈值 2℃（前值 4.66℃）,2026-06-18 05:00:47,2025-05-05T14:15:00.000Z,9.32,56.7,待处理,,,,否,
a_mqj17pgq71,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:10:00.000Z,4.66,56,待处理,,,,否,
a_mqj17pgqe6,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:05:00.000Z,4.6,55,待处理,,,,否,
a_mqj17pgqbc,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T14:00:00.000Z,4.69,53.4,待处理,,,,否,
a_mqj17pgq0d,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:55:00.000Z,4.68,56.4,待处理,,,,否,
a_mqj17pgp4c,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:50:00.000Z,4.12,55.9,待处理,,,,否,
a_mqj17pgpcd,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:45:00.000Z,4.12,53.6,待处理,,,,否,
a_mqj17pgpb9,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:40:00.000Z,4.88,55.9,待处理,,,,否,
a_mqj17pgpb3,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:35:00.000Z,4.52,54,待处理,,,,否,
a_mqj17pgpe4,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:30:00.000Z,4.88,56.1,待处理,,,,否,
a_mqj17pgp32,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:25:00.000Z,4.18,53.1,待处理,,,,否,
a_mqj17pgp39,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:20:00.000Z,4.74,56.1,待处理,,,,否,
a_mqj17pgo05,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:15:00.000Z,4.29,55.3,待处理,,,,否,
a_mqj17pgoef,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:10:00.000Z,4.72,54.7,待处理,,,,否,
a_mqj17pgo8e,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:05:00.000Z,4.51,56.8,待处理,,,,否,
a_mqj17pgo8d,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T13:00:00.000Z,4.5,54.1,待处理,,,,否,
a_mqj17pgo85,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:55:00.000Z,4.63,55.4,待处理,,,,否,
a_mqj17pgo1a,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:50:00.000Z,4.35,54.8,待处理,,,,否,
a_mqj17pgocc,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:45:00.000Z,4.43,55.1,待处理,,,,否,
a_mqj17pgod8,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:40:00.000Z,4.44,53.9,待处理,,,,否,
a_mqj17pgn3f,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:35:00.000Z,4.81,56.8,待处理,,,,否,
a_mqj17pgn5b,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:30:00.000Z,4.62,56.9,待处理,,,,否,
a_mqj17pgnbf,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:25:00.000Z,4.69,56.7,待处理,,,,否,
a_mqj17pgne2,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:20:00.000Z,4.82,53.4,待处理,,,,否,
a_mqj17pgn5b,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:15:00.000Z,4.81,54.2,待处理,,,,否,
a_mqj17pgn4b,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:10:00.000Z,4.31,54.6,待处理,,,,否,
a_mqj17pgm3f,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:05:00.000Z,4.12,55.3,待处理,,,,否,
a_mqj17pgme3,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T12:00:00.000Z,4.72,53.8,待处理,,,,否,
a_mqj17pgm1d,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:55:00.000Z,4.63,54.3,待处理,,,,否,
a_mqj17pgmcc,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:50:00.000Z,4.82,53.2,待处理,,,,否,
a_mqj17pgm87,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:45:00.000Z,4.89,54.1,待处理,,,,否,
a_mqj17pgm19,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:40:00.000Z,4.59,54.4,待处理,,,,否,
a_mqj17pgm8b,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:35:00.000Z,4.28,53.7,待处理,,,,否,
a_mqj17pgl7f,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:30:00.000Z,4.25,54,待处理,,,,否,
a_mqj17pgla6,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:25:00.000Z,4.72,53.5,待处理,,,,否,
a_mqj17pgle3,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:20:00.000Z,4.61,55.5,待处理,,,,否,
a_mqj17pglc0,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:15:00.000Z,4.14,56.1,待处理,,,,否,
a_mqj17pgl9d,一号冷库,SENS-001,温度漂移,温度突变 4.55℃，超过阈值 2℃（前值 8.69℃）,2026-06-18 05:00:47,2025-05-05T11:15:00.000Z,4.14,56.1,待处理,,,,否,
a_mqj17pgk77,一号冷库,SENS-001,温度越下限,温度 8.69℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:10:00.000Z,8.69,56.3,待处理,,,,否,
a_mqj17pgl56,一号冷库,SENS-001,温度漂移,温度突变 4.18℃，超过阈值 2℃（前值 4.51℃）,2026-06-18 05:00:47,2025-05-05T11:10:00.000Z,8.69,56.3,待处理,,,,否,
a_mqj17pgk71,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:05:00.000Z,4.51,56.3,待处理,,,,否,
a_mqj17pgk2a,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T11:00:00.000Z,4.63,54,待处理,,,,否,
a_mqj17pgk0a,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:55:00.000Z,4.23,54.7,待处理,,,,否,
a_mqj17pgk79,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:50:00.000Z,4.2,54.8,待处理,,,,否,
a_mqj17pgj17,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:45:00.000Z,4.71,54.7,待处理,,,,否,
a_mqj17pgj57,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:40:00.000Z,4.57,53.9,待处理,,,,否,
a_mqj17pgjbb,一号冷库,SENS-001,湿度漂移,湿度突变 19.10%，超过阈值 10%（前值 73.00%）,2026-06-18 05:00:47,2025-05-05T10:40:00.000Z,4.57,53.9,待处理,,,,否,
a_mqj17pgja6,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:35:00.000Z,4.32,73,待处理,,,,否,
a_mqj17pgjf8,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 05:00:47,2025-05-05T10:35:00.000Z,4.32,73,待处理,,,,否,
a_mqj17pgj43,一号冷库,SENS-001,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 54.00%）,2026-06-18 05:00:47,2025-05-05T10:35:00.000Z,4.32,73,待处理,,,,否,
a_mqj17pgif5,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:30:00.000Z,4.33,54,待处理,,,,否,
a_mqj17pgifc,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:25:00.000Z,4.89,56.6,待处理,,,,否,
a_mqj17pgi41,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:20:00.000Z,4.62,55.7,待处理,,,,否,
a_mqj17pgie6,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:15:00.000Z,4.83,54.6,待处理,,,,否,
a_mqj17pgi07,一号冷库,SENS-001,温度越下限,温度 3.85℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:10:00.000Z,3.85,55.4,待处理,,,,否,
a_mqj17pgi0d,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:05:00.000Z,4.35,55.2,待处理,,,,否,
a_mqj17pghf0,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T10:00:00.000Z,4.46,55.3,待处理,,,,否,
a_mqj17pgha6,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:55:00.000Z,4.66,55.5,待处理,,,,否,
a_mqj17pgh41,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:50:00.000Z,4.21,54.4,待处理,,,,否,
a_mqj17pgh0f,一号冷库,SENS-001,湿度漂移,湿度突变 17.40%，超过阈值 10%（前值 37.00%）,2026-06-18 05:00:47,2025-05-05T09:50:00.000Z,4.21,54.4,待处理,,,,否,
a_mqj17pgh05,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:45:00.000Z,4.77,37,待处理,,,,否,
a_mqj17pghe7,一号冷库,SENS-001,湿度漂移,湿度突变 17.70%，超过阈值 10%（前值 54.70%）,2026-06-18 05:00:47,2025-05-05T09:45:00.000Z,4.77,37,待处理,,,,否,
a_mqj17pgg80,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:40:00.000Z,4.67,54.7,待处理,,,,否,
a_mqj17pgg58,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:35:00.000Z,4.16,54.9,待处理,,,,否,
a_mqj17pggeb,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:30:00.000Z,4.81,56,待处理,,,,否,
a_mqj17pggc9,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:25:00.000Z,4.58,55.7,待处理,,,,否,
a_mqj17pgf9b,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:20:00.000Z,4.72,55.4,待处理,,,,否,
a_mqj17pgfee,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:15:00.000Z,4.3,56.3,待处理,,,,否,
a_mqj17pgf94,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:10:00.000Z,4.13,57,待处理,,,,否,
a_mqj17pge7a,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:05:00.000Z,4.83,54.5,待处理,,,,否,
a_mqj17pgf5c,一号冷库,SENS-001,温度漂移,温度突变 5.42℃，超过阈值 2℃（前值 -0.59℃）,2026-06-18 05:00:47,2025-05-05T09:05:00.000Z,4.83,54.5,待处理,,,,否,
a_mqj17pgd11,一号冷库,SENS-001,温度越下限,温度 -0.59℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T09:00:00.000Z,-0.59,55.4,待处理,,,,否,
a_mqj17pge68,一号冷库,SENS-001,温度漂移,温度突变 5.08℃，超过阈值 2℃（前值 4.49℃）,2026-06-18 05:00:47,2025-05-05T09:00:00.000Z,-0.59,55.4,待处理,,,,否,
a_mqj17pg389,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:55:00.000Z,4.49,55.7,待处理,,,,否,
a_mqj17pg336,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:50:00.000Z,4.34,53.6,待处理,,,,否,
a_mqj17pg3cb,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:45:00.000Z,4.61,55.5,待处理,,,,否,
a_mqj17pg3fd,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:40:00.000Z,4.56,53.9,待处理,,,,否,
a_mqj17pg378,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:35:00.000Z,4.12,53.6,待处理,,,,否,
a_mqj17pg373,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:30:00.000Z,4.33,56.8,待处理,,,,否,
a_mqj17pg306,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:25:00.000Z,4.36,54.2,待处理,,,,否,
a_mqj17pg266,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:20:00.000Z,4.59,55.4,待处理,,,,否,
a_mqj17pg27a,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:15:00.000Z,4.66,54.1,待处理,,,,否,
a_mqj17pg289,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:10:00.000Z,4.42,55.3,待处理,,,,否,
a_mqj17pg2b7,一号冷库,SENS-001,温度漂移,温度突变 3.87℃，超过阈值 2℃（前值 8.29℃）,2026-06-18 05:00:47,2025-05-05T08:10:00.000Z,4.42,55.3,待处理,,,,否,
a_mqj17pg292,一号冷库,SENS-001,温度越下限,温度 8.29℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:05:00.000Z,8.29,56,待处理,,,,否,
a_mqj17pg247,一号冷库,SENS-001,温度漂移,温度突变 3.59℃，超过阈值 2℃（前值 4.70℃）,2026-06-18 05:00:47,2025-05-05T08:05:00.000Z,8.29,56,待处理,,,,否,
a_mqj17pg249,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T08:00:00.000Z,4.7,55.2,待处理,,,,否,
a_mqj17pg292,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:55:00.000Z,4.47,54.9,待处理,,,,否,
a_mqj17pg1d3,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:50:00.000Z,4.56,53.5,待处理,,,,否,
a_mqj17pg16a,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:45:00.000Z,4.47,55,待处理,,,,否,
a_mqj17pg1c8,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:40:00.000Z,4.27,53.8,待处理,,,,否,
a_mqj17pg15c,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:35:00.000Z,4.8,54.4,待处理,,,,否,
a_mqj17pg1af,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:30:00.000Z,4.41,53.8,待处理,,,,否,
a_mqj17pg1e4,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:25:00.000Z,4.15,53.9,待处理,,,,否,
a_mqj17pg160,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:20:00.000Z,4.77,53.6,待处理,,,,否,
a_mqj17pg16e,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:15:00.000Z,4.26,54.4,待处理,,,,否,
a_mqj17pg182,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:10:00.000Z,4.64,54.1,待处理,,,,否,
a_mqj17pg182,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:05:00.000Z,4.2,53.6,待处理,,,,否,
a_mqj17pg003,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T07:00:00.000Z,4.54,55.4,待处理,,,,否,
a_mqj17pg0d4,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:55:00.000Z,4.69,56.9,待处理,,,,否,
a_mqj17pg01c,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:50:00.000Z,4.41,53.1,待处理,,,,否,
a_mqj17pg078,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:45:00.000Z,4.19,55.5,待处理,,,,否,
a_mqj17pg024,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:40:00.000Z,4.81,56.9,待处理,,,,否,
a_mqj17pg0e5,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:35:00.000Z,4.36,54.7,待处理,,,,否,
a_mqj17pg0c9,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:30:00.000Z,4.55,53.3,待处理,,,,否,
a_mqj17pg06b,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:25:00.000Z,4.75,57,待处理,,,,否,
a_mqj17pfz8e,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:20:00.000Z,4.56,53.3,待处理,,,,否,
a_mqj17pfzfd,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:15:00.000Z,4.54,55.6,待处理,,,,否,
a_mqj17pfzd0,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:10:00.000Z,4.24,55.6,待处理,,,,否,
a_mqj17pfz86,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 05:00:47,2025-05-05T06:05:00.000Z,4.76,55.4,待处理,,,,否,
