异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqirpj8q32,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:55:00.000Z,4.59,54.5,待处理,,,,否,
a_mqirpj8q61,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:50:00.000Z,4.35,56.9,待处理,,,,否,
a_mqirpj8qb8,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:45:00.000Z,4.12,56.4,待处理,,,,否,
a_mqirpj8q8e,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:40:00.000Z,4.3,56.5,待处理,,,,否,
a_mqirpj8q86,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:35:00.000Z,4.64,54.7,待处理,,,,否,
a_mqirpj8pcf,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:30:00.000Z,4.7,54.6,待处理,,,,否,
a_mqirpj8pd3,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:25:00.000Z,4.79,54.1,待处理,,,,否,
a_mqirpj8p91,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:20:00.000Z,4.31,55.5,待处理,,,,否,
a_mqirpj8p4e,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:15:00.000Z,4.57,54,待处理,,,,否,
a_mqirpj8p11,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:10:00.000Z,4.22,53.9,待处理,,,,否,
a_mqirpj8p15,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:05:00.000Z,4.68,54,待处理,,,,否,
a_mqirpj8o0d,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T22:00:00.000Z,4.26,53.5,待处理,,,,否,
a_mqirpj8ocd,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:55:00.000Z,4.7,54.5,待处理,,,,否,
a_mqirpj8ob3,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:50:00.000Z,4.68,57,待处理,,,,否,
a_mqirpj8o4b,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:45:00.000Z,4.29,55.5,待处理,,,,否,
a_mqirpj8oe8,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:40:00.000Z,4.37,54.6,待处理,,,,否,
a_mqirpj8o99,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:35:00.000Z,4.86,55,待处理,,,,否,
a_mqirpj8n9c,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:30:00.000Z,4.4,54.9,待处理,,,,否,
a_mqirpj8nf9,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:25:00.000Z,4.57,56.9,待处理,,,,否,
a_mqirpj8n04,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:20:00.000Z,4.14,54.8,待处理,,,,否,
a_mqirpj8mfa,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:15:00.000Z,4.33,54.2,待处理,,,,否,
a_mqirpj8n01,一号冷库,SENS-001,温度漂移,温度突变 4.84℃，超过阈值 2℃（前值 -0.51℃）,2026-06-18 00:34:42,2025-05-05T21:15:00.000Z,4.33,54.2,待处理,,,,否,
a_mqirpj8ma2,一号冷库,SENS-001,温度越下限,温度 -0.51℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:10:00.000Z,-0.51,53.6,待处理,,,,否,
a_mqirpj8m4d,一号冷库,SENS-001,温度漂移,温度突变 5.23℃，超过阈值 2℃（前值 4.72℃）,2026-06-18 00:34:42,2025-05-05T21:10:00.000Z,-0.51,53.6,待处理,,,,否,
a_mqirpj8mc8,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:05:00.000Z,4.72,55.8,待处理,,,,否,
a_mqirpj8l67,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T21:00:00.000Z,4.44,55.5,待处理,,,,否,
a_mqirpj8k20,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:55:00.000Z,4.34,55.9,待处理,,,,否,
a_mqirpj8ka6,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:50:00.000Z,4.57,55.2,待处理,,,,否,
a_mqirpj8k1e,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:45:00.000Z,4.61,53.3,待处理,,,,否,
a_mqirpj8j6d,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:40:00.000Z,4.54,56.8,待处理,,,,否,
a_mqirpj8jb8,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:35:00.000Z,4.41,54.1,待处理,,,,否,
a_mqirpj8ib2,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:30:00.000Z,4.15,54.2,待处理,,,,否,
a_mqirpj8j48,一号冷库,SENS-001,温度漂移,温度突变 4.84℃，超过阈值 2℃（前值 8.99℃）,2026-06-18 00:34:42,2025-05-05T20:30:00.000Z,4.15,54.2,待处理,,,,否,
a_mqirpj8jd9,一号冷库,SENS-001,湿度漂移,湿度突变 18.80%，超过阈值 10%（前值 73.00%）,2026-06-18 00:34:42,2025-05-05T20:30:00.000Z,4.15,54.2,待处理,,,,否,
a_mqirpj8dba,一号冷库,SENS-001,温度越下限,温度 8.99℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:25:00.000Z,8.99,73,待处理,,,,否,
a_mqirpj8d33,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:34:42,2025-05-05T20:25:00.000Z,8.99,73,待处理,,,,否,
a_mqirpj8e5c,一号冷库,SENS-001,温度漂移,温度突变 4.13℃，超过阈值 2℃（前值 4.86℃）,2026-06-18 00:34:42,2025-05-05T20:25:00.000Z,8.99,73,待处理,,,,否,
a_mqirpj8ee9,一号冷库,SENS-001,湿度漂移,湿度突变 16.60%，超过阈值 10%（前值 56.40%）,2026-06-18 00:34:42,2025-05-05T20:25:00.000Z,8.99,73,待处理,,,,否,
a_mqirpj8db7,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:20:00.000Z,4.86,56.4,待处理,,,,否,
a_mqirpj8d59,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:15:00.000Z,4.13,54.5,待处理,,,,否,
a_mqirpj8da0,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:10:00.000Z,4.15,53.1,待处理,,,,否,
a_mqirpj8ca6,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:05:00.000Z,4.66,55.5,待处理,,,,否,
a_mqirpj8cfd,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T20:00:00.000Z,4.28,53.9,待处理,,,,否,
a_mqirpj8c4e,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:55:00.000Z,4.45,55.3,待处理,,,,否,
a_mqirpj8cf6,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:50:00.000Z,4.28,54.6,待处理,,,,否,
a_mqirpj8c76,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:45:00.000Z,4.7,54.2,待处理,,,,否,
a_mqirpj8b9c,一号冷库,SENS-001,温度越下限,温度 4.39℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:40:00.000Z,4.39,53.9,待处理,,,,否,
a_mqirpj8bdc,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:35:00.000Z,4.24,56.3,待处理,,,,否,
a_mqirpj8b77,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:30:00.000Z,4.3,54,待处理,,,,否,
a_mqirpj8b66,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:25:00.000Z,4.5,55.6,待处理,,,,否,
a_mqirpj8b08,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:20:00.000Z,4.29,55.4,待处理,,,,否,
a_mqirpj8a87,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:15:00.000Z,4.44,55.9,待处理,,,,否,
a_mqirpj8aa8,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:10:00.000Z,4.51,55.1,待处理,,,,否,
a_mqirpj8a5d,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:05:00.000Z,4.15,54.3,待处理,,,,否,
a_mqirpj8aec,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T19:00:00.000Z,4.83,54.7,待处理,,,,否,
a_mqirpj8a9d,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:55:00.000Z,4.16,54.9,待处理,,,,否,
a_mqirpj8ab6,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:50:00.000Z,4.36,55.9,待处理,,,,否,
a_mqirpj89d4,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:45:00.000Z,4.41,53.1,待处理,,,,否,
a_mqirpj89a2,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:40:00.000Z,4.78,53.8,待处理,,,,否,
a_mqirpj891d,一号冷库,SENS-001,温度越下限,温度 6.35℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:35:00.000Z,6.35,53.6,待处理,,,,否,
a_mqirpj899e,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:30:00.000Z,4.5,54.5,待处理,,,,否,
a_mqirpj895d,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:25:00.000Z,4.76,53.7,待处理,,,,否,
a_mqirpj8832,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:20:00.000Z,4.89,55,待处理,,,,否,
a_mqirpj88df,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:15:00.000Z,4.66,55.5,待处理,,,,否,
a_mqirpj8812,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:10:00.000Z,4.41,55.2,待处理,,,,否,
a_mqirpj880e,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:05:00.000Z,4.46,55.9,待处理,,,,否,
a_mqirpj87a1,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T18:00:00.000Z,4.19,55.7,待处理,,,,否,
a_mqirpj876e,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:55:00.000Z,4.15,54,待处理,,,,否,
a_mqirpj87a9,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:50:00.000Z,4.55,55,待处理,,,,否,
a_mqirpj8736,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:45:00.000Z,4.43,53.6,待处理,,,,否,
a_mqirpj87b2,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:40:00.000Z,4.5,56.8,待处理,,,,否,
a_mqirpj875a,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:35:00.000Z,4.89,54.9,待处理,,,,否,
a_mqirpj863a,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:30:00.000Z,4.3,55.9,待处理,,,,否,
a_mqirpj8692,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:25:00.000Z,4.4,54.2,待处理,,,,否,
a_mqirpj865e,一号冷库,SENS-001,温度漂移,温度突变 4.27℃，超过阈值 2℃（前值 8.67℃）,2026-06-18 00:34:42,2025-05-05T17:25:00.000Z,4.4,54.2,待处理,,,,否,
a_mqirpj8562,一号冷库,SENS-001,温度越下限,温度 8.67℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:20:00.000Z,8.67,54.7,待处理,,,,否,
a_mqirpj8642,一号冷库,SENS-001,温度漂移,温度突变 3.80℃，超过阈值 2℃（前值 4.87℃）,2026-06-18 00:34:42,2025-05-05T17:20:00.000Z,8.67,54.7,待处理,,,,否,
a_mqirpj8572,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:15:00.000Z,4.87,54.2,待处理,,,,否,
a_mqirpj8585,一号冷库,SENS-001,湿度漂移,湿度突变 17.20%，超过阈值 10%（前值 37.00%）,2026-06-18 00:34:42,2025-05-05T17:15:00.000Z,4.87,54.2,待处理,,,,否,
a_mqirpj8413,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:10:00.000Z,4.69,37,待处理,,,,否,
a_mqirpj85ac,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 55.00%）,2026-06-18 00:34:42,2025-05-05T17:10:00.000Z,4.69,37,待处理,,,,否,
a_mqirpj8411,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:05:00.000Z,4.77,55,待处理,,,,否,
a_mqirpj8444,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T17:00:00.000Z,4.6,53.9,待处理,,,,否,
a_mqirpj8430,一号冷库,SENS-001,温度越下限,温度 4.39℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:55:00.000Z,4.39,53.4,待处理,,,,否,
a_mqirpj848a,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:50:00.000Z,4.67,56.6,待处理,,,,否,
a_mqirpj833c,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:45:00.000Z,4.85,55.9,待处理,,,,否,
a_mqirpj8396,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:40:00.000Z,4.79,54.1,待处理,,,,否,
a_mqirpj83cf,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:35:00.000Z,4.38,54.2,待处理,,,,否,
a_mqirpj8358,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:30:00.000Z,4.57,54.6,待处理,,,,否,
a_mqirpj8345,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:25:00.000Z,4.83,55.2,待处理,,,,否,
a_mqirpj834e,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:20:00.000Z,4.45,54.4,待处理,,,,否,
a_mqirpj8288,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:15:00.000Z,4.28,56.9,待处理,,,,否,
a_mqirpj82c8,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:10:00.000Z,4.24,55.4,待处理,,,,否,
a_mqirpj8215,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:05:00.000Z,4.6,56,待处理,,,,否,
a_mqirpj821f,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T16:00:00.000Z,4.51,53.4,待处理,,,,否,
a_mqirpj8228,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:55:00.000Z,4.35,53.3,待处理,,,,否,
a_mqirpj818c,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:50:00.000Z,4.56,53.4,待处理,,,,否,
a_mqirpj81e8,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:45:00.000Z,4.2,54.7,待处理,,,,否,
a_mqirpj8155,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:40:00.000Z,4.1,55.7,待处理,,,,否,
a_mqirpj81b6,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:35:00.000Z,4.87,53.6,待处理,,,,否,
a_mqirpj81ea,一号冷库,SENS-001,湿度漂移,湿度突变 19.40%，超过阈值 10%（前值 73.00%）,2026-06-18 00:34:42,2025-05-05T15:35:00.000Z,4.87,53.6,待处理,,,,否,
a_mqirpj8052,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:30:00.000Z,4.69,73,待处理,,,,否,
a_mqirpj80dc,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:34:42,2025-05-05T15:30:00.000Z,4.69,73,待处理,,,,否,
a_mqirpj80b3,一号冷库,SENS-001,湿度漂移,湿度突变 19.90%，超过阈值 10%（前值 53.10%）,2026-06-18 00:34:42,2025-05-05T15:30:00.000Z,4.69,73,待处理,,,,否,
a_mqirpj807c,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:25:00.000Z,4.82,53.1,待处理,,,,否,
a_mqirpj80a1,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:20:00.000Z,4.46,55,待处理,,,,否,
a_mqirpj7za6,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:15:00.000Z,4.9,54.6,待处理,,,,否,
a_mqirpj7zce,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:10:00.000Z,4.64,56.3,待处理,,,,否,
a_mqirpj7zda,一号冷库,SENS-001,温度漂移,温度突变 5.31℃，超过阈值 2℃（前值 -0.67℃）,2026-06-18 00:34:42,2025-05-05T15:10:00.000Z,4.64,56.3,待处理,,,,否,
a_mqirpj7yce,一号冷库,SENS-001,温度越下限,温度 -0.67℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:05:00.000Z,-0.67,55.8,待处理,,,,否,
a_mqirpj7zc4,一号冷库,SENS-001,温度漂移,温度突变 4.77℃，超过阈值 2℃（前值 4.10℃）,2026-06-18 00:34:42,2025-05-05T15:05:00.000Z,-0.67,55.8,待处理,,,,否,
a_mqirpj7z5b,一号冷库,SENS-001,湿度漂移,湿度突变 18.50%，超过阈值 10%（前值 74.30%）,2026-06-18 00:34:42,2025-05-05T15:05:00.000Z,-0.67,55.8,待处理,,,,否,
a_mqirpj7yf7,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T15:00:00.000Z,4.1,74.3,待处理,,,,否,
a_mqirpj7yc0,一号冷库,SENS-001,湿度越上限,湿度 74.30% 超过上限 70%,2026-06-18 00:34:42,2025-05-05T15:00:00.000Z,4.1,74.3,待处理,,,,否,
a_mqirpj7yc1,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 56.30%）,2026-06-18 00:34:42,2025-05-05T15:00:00.000Z,4.1,74.3,待处理,,,,否,
a_mqirpj7y2b,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:55:00.000Z,4.42,56.3,待处理,,,,否,
a_mqirpj7y2e,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:50:00.000Z,4.23,53.8,待处理,,,,否,
a_mqirpj7xc3,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:45:00.000Z,4.53,54.5,待处理,,,,否,
a_mqirpj7xb2,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:40:00.000Z,4.26,53.6,待处理,,,,否,
a_mqirpj7x05,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:35:00.000Z,4.42,55.4,待处理,,,,否,
a_mqirpj7x95,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:30:00.000Z,4.87,54.9,待处理,,,,否,
a_mqirpj7x53,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:25:00.000Z,4.71,54.9,待处理,,,,否,
a_mqirpj7w5e,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:20:00.000Z,4.87,53.8,待处理,,,,否,
a_mqirpj7wa0,一号冷库,SENS-001,温度漂移,温度突变 4.45℃，超过阈值 2℃（前值 9.32℃）,2026-06-18 00:34:42,2025-05-05T14:20:00.000Z,4.87,53.8,待处理,,,,否,
a_mqirpj7w2b,一号冷库,SENS-001,温度越下限,温度 9.32℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:15:00.000Z,9.32,56.7,待处理,,,,否,
a_mqirpj7w04,一号冷库,SENS-001,温度漂移,温度突变 4.66℃，超过阈值 2℃（前值 4.66℃）,2026-06-18 00:34:42,2025-05-05T14:15:00.000Z,9.32,56.7,待处理,,,,否,
a_mqirpj7w77,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:10:00.000Z,4.66,56,待处理,,,,否,
a_mqirpj7v6b,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:05:00.000Z,4.6,55,待处理,,,,否,
a_mqirpj7va0,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T14:00:00.000Z,4.69,53.4,待处理,,,,否,
a_mqirpj7vcd,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:55:00.000Z,4.68,56.4,待处理,,,,否,
a_mqirpj7ua1,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:50:00.000Z,4.12,55.9,待处理,,,,否,
a_mqirpj7u0f,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:45:00.000Z,4.12,53.6,待处理,,,,否,
a_mqirpj7u2d,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:40:00.000Z,4.88,55.9,待处理,,,,否,
a_mqirpj7ued,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:35:00.000Z,4.52,54,待处理,,,,否,
a_mqirpj7t28,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:30:00.000Z,4.88,56.1,待处理,,,,否,
a_mqirpj7tf1,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:25:00.000Z,4.18,53.1,待处理,,,,否,
a_mqirpj7t17,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:20:00.000Z,4.74,56.1,待处理,,,,否,
a_mqirpj7tc8,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:15:00.000Z,4.29,55.3,待处理,,,,否,
a_mqirpj7t78,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:10:00.000Z,4.72,54.7,待处理,,,,否,
a_mqirpj7t83,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:05:00.000Z,4.51,56.8,待处理,,,,否,
a_mqirpj7s00,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T13:00:00.000Z,4.5,54.1,待处理,,,,否,
a_mqirpj7sfe,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T12:55:00.000Z,4.63,55.4,待处理,,,,否,
a_mqirpj7s00,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 00:34:42,2025-05-05T12:50:00.000Z,4.35,54.8,待处理,,,,否,
