异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqiri4xq0b,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:55:00.000Z,4.34,55.9,待处理,,,,否,
a_mqiri4xq6b,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:50:00.000Z,4.57,55.2,待处理,,,,否,
a_mqiri4xp32,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:45:00.000Z,4.61,53.3,待处理,,,,否,
a_mqiri4xpe0,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:40:00.000Z,4.54,56.8,待处理,,,,否,
a_mqiri4xp82,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:35:00.000Z,4.41,54.1,待处理,,,,否,
a_mqiri4xo8b,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:30:00.000Z,4.15,54.2,待处理,,,,否,
a_mqiri4xp63,一号冷库,SENS-001,温度漂移,温度突变 4.84℃，超过阈值 2℃（前值 8.99℃）,2026-06-18 00:28:57,2025-05-05T20:30:00.000Z,4.15,54.2,待处理,,,,否,
a_mqiri4xp6e,一号冷库,SENS-001,湿度漂移,湿度突变 18.80%，超过阈值 10%（前值 73.00%）,2026-06-18 00:28:57,2025-05-05T20:30:00.000Z,4.15,54.2,待处理,,,,否,
a_mqiri4xo03,一号冷库,SENS-001,温度越下限,温度 8.99℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:25:00.000Z,8.99,73,待处理,,,,否,
a_mqiri4xo3d,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:28:57,2025-05-05T20:25:00.000Z,8.99,73,待处理,,,,否,
a_mqiri4xo08,一号冷库,SENS-001,温度漂移,温度突变 4.13℃，超过阈值 2℃（前值 4.86℃）,2026-06-18 00:28:57,2025-05-05T20:25:00.000Z,8.99,73,待处理,,,,否,
a_mqiri4xo2a,一号冷库,SENS-001,湿度漂移,湿度突变 16.60%，超过阈值 10%（前值 56.40%）,2026-06-18 00:28:57,2025-05-05T20:25:00.000Z,8.99,73,待处理,,,,否,
a_mqiri4xn92,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:20:00.000Z,4.86,56.4,待处理,,,,否,
a_mqiri4xn06,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:15:00.000Z,4.13,54.5,待处理,,,,否,
a_mqiri4xn49,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:10:00.000Z,4.15,53.1,待处理,,,,否,
a_mqiri4xncc,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:05:00.000Z,4.66,55.5,待处理,,,,否,
a_mqiri4xm4a,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T20:00:00.000Z,4.28,53.9,待处理,,,,否,
a_mqiri4xmd5,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:55:00.000Z,4.45,55.3,待处理,,,,否,
a_mqiri4xm35,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:50:00.000Z,4.28,54.6,待处理,,,,否,
a_mqiri4xm38,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:45:00.000Z,4.7,54.2,待处理,,,,否,
a_mqiri4xm90,一号冷库,SENS-001,温度越下限,温度 4.39℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:40:00.000Z,4.39,53.9,待处理,,,,否,
a_mqiri4xl52,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:35:00.000Z,4.24,56.3,待处理,,,,否,
a_mqiri4xld7,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:30:00.000Z,4.3,54,待处理,,,,否,
a_mqiri4xl52,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:25:00.000Z,4.5,55.6,待处理,,,,否,
a_mqiri4xl2e,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:20:00.000Z,4.29,55.4,待处理,,,,否,
a_mqiri4xl81,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:15:00.000Z,4.44,55.9,待处理,,,,否,
a_mqiri4xkb2,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:10:00.000Z,4.51,55.1,待处理,,,,否,
a_mqiri4xk4d,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:05:00.000Z,4.15,54.3,待处理,,,,否,
a_mqiri4xkb7,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T19:00:00.000Z,4.83,54.7,待处理,,,,否,
a_mqiri4xkb1,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:55:00.000Z,4.16,54.9,待处理,,,,否,
a_mqiri4xjc0,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:50:00.000Z,4.36,55.9,待处理,,,,否,
a_mqiri4xj60,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:45:00.000Z,4.41,53.1,待处理,,,,否,
a_mqiri4xj4e,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:40:00.000Z,4.78,53.8,待处理,,,,否,
a_mqiri4xjec,一号冷库,SENS-001,温度越下限,温度 6.35℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:35:00.000Z,6.35,53.6,待处理,,,,否,
a_mqiri4xi55,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:30:00.000Z,4.5,54.5,待处理,,,,否,
a_mqiri4xi54,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:25:00.000Z,4.76,53.7,待处理,,,,否,
a_mqiri4xi57,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:20:00.000Z,4.89,55,待处理,,,,否,
a_mqiri4xi43,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:15:00.000Z,4.66,55.5,待处理,,,,否,
a_mqiri4xh99,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:10:00.000Z,4.41,55.2,待处理,,,,否,
a_mqiri4xh3d,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:05:00.000Z,4.46,55.9,待处理,,,,否,
a_mqiri4xhe3,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T18:00:00.000Z,4.19,55.7,待处理,,,,否,
a_mqiri4xhe6,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:55:00.000Z,4.15,54,待处理,,,,否,
a_mqiri4xhd3,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:50:00.000Z,4.55,55,待处理,,,,否,
a_mqiri4xg96,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:45:00.000Z,4.43,53.6,待处理,,,,否,
a_mqiri4xgcc,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:40:00.000Z,4.5,56.8,待处理,,,,否,
a_mqiri4xg1e,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:35:00.000Z,4.89,54.9,待处理,,,,否,
a_mqiri4xg65,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:30:00.000Z,4.3,55.9,待处理,,,,否,
a_mqiri4xf2c,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:25:00.000Z,4.4,54.2,待处理,,,,否,
a_mqiri4xf02,一号冷库,SENS-001,温度漂移,温度突变 4.27℃，超过阈值 2℃（前值 8.67℃）,2026-06-18 00:28:57,2025-05-05T17:25:00.000Z,4.4,54.2,待处理,,,,否,
a_mqiri4xf61,一号冷库,SENS-001,温度越下限,温度 8.67℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:20:00.000Z,8.67,54.7,待处理,,,,否,
a_mqiri4xfb7,一号冷库,SENS-001,温度漂移,温度突变 3.80℃，超过阈值 2℃（前值 4.87℃）,2026-06-18 00:28:57,2025-05-05T17:20:00.000Z,8.67,54.7,待处理,,,,否,
a_mqiri4xe64,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:15:00.000Z,4.87,54.2,待处理,,,,否,
a_mqiri4xe41,一号冷库,SENS-001,湿度漂移,湿度突变 17.20%，超过阈值 10%（前值 37.00%）,2026-06-18 00:28:57,2025-05-05T17:15:00.000Z,4.87,54.2,待处理,,,,否,
a_mqiri4xe7f,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:10:00.000Z,4.69,37,待处理,,,,否,
a_mqiri4xee9,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 55.00%）,2026-06-18 00:28:57,2025-05-05T17:10:00.000Z,4.69,37,待处理,,,,否,
a_mqiri4xe3a,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:05:00.000Z,4.77,55,待处理,,,,否,
a_mqiri4xdac,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T17:00:00.000Z,4.6,53.9,待处理,,,,否,
a_mqiri4xd85,一号冷库,SENS-001,温度越下限,温度 4.39℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:55:00.000Z,4.39,53.4,待处理,,,,否,
a_mqiri4xdfd,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:50:00.000Z,4.67,56.6,待处理,,,,否,
a_mqiri4xd62,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:45:00.000Z,4.85,55.9,待处理,,,,否,
a_mqiri4xcbd,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:40:00.000Z,4.79,54.1,待处理,,,,否,
a_mqiri4xc44,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:35:00.000Z,4.38,54.2,待处理,,,,否,
a_mqiri4xc16,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:30:00.000Z,4.57,54.6,待处理,,,,否,
a_mqiri4xcdc,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:25:00.000Z,4.83,55.2,待处理,,,,否,
a_mqiri4xcb9,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:20:00.000Z,4.45,54.4,待处理,,,,否,
a_mqiri4xb0e,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:15:00.000Z,4.28,56.9,待处理,,,,否,
a_mqiri4xbd4,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:10:00.000Z,4.24,55.4,待处理,,,,否,
a_mqiri4xb67,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:05:00.000Z,4.6,56,待处理,,,,否,
a_mqiri4xa6a,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T16:00:00.000Z,4.51,53.4,待处理,,,,否,
a_mqiri4xaf3,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:55:00.000Z,4.35,53.3,待处理,,,,否,
a_mqiri4xace,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:50:00.000Z,4.56,53.4,待处理,,,,否,
a_mqiri4xac5,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:45:00.000Z,4.2,54.7,待处理,,,,否,
a_mqiri4xa6a,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:40:00.000Z,4.1,55.7,待处理,,,,否,
a_mqiri4x9f4,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:35:00.000Z,4.87,53.6,待处理,,,,否,
a_mqiri4x9ba,一号冷库,SENS-001,湿度漂移,湿度突变 19.40%，超过阈值 10%（前值 73.00%）,2026-06-18 00:28:57,2025-05-05T15:35:00.000Z,4.87,53.6,待处理,,,,否,
a_mqiri4x9d9,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:30:00.000Z,4.69,73,待处理,,,,否,
a_mqiri4x96c,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:28:57,2025-05-05T15:30:00.000Z,4.69,73,待处理,,,,否,
a_mqiri4x9e7,一号冷库,SENS-001,湿度漂移,湿度突变 19.90%，超过阈值 10%（前值 53.10%）,2026-06-18 00:28:57,2025-05-05T15:30:00.000Z,4.69,73,待处理,,,,否,
a_mqiri4x833,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:25:00.000Z,4.82,53.1,待处理,,,,否,
a_mqiri4x84b,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:20:00.000Z,4.46,55,待处理,,,,否,
a_mqiri4x8ac,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:15:00.000Z,4.9,54.6,待处理,,,,否,
a_mqiri4x744,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:10:00.000Z,4.64,56.3,待处理,,,,否,
a_mqiri4x89f,一号冷库,SENS-001,温度漂移,温度突变 5.31℃，超过阈值 2℃（前值 -0.67℃）,2026-06-18 00:28:57,2025-05-05T15:10:00.000Z,4.64,56.3,待处理,,,,否,
a_mqiri4x7f1,一号冷库,SENS-001,温度越下限,温度 -0.67℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:05:00.000Z,-0.67,55.8,待处理,,,,否,
a_mqiri4x712,一号冷库,SENS-001,温度漂移,温度突变 4.77℃，超过阈值 2℃（前值 4.10℃）,2026-06-18 00:28:57,2025-05-05T15:05:00.000Z,-0.67,55.8,待处理,,,,否,
a_mqiri4x771,一号冷库,SENS-001,湿度漂移,湿度突变 18.50%，超过阈值 10%（前值 74.30%）,2026-06-18 00:28:57,2025-05-05T15:05:00.000Z,-0.67,55.8,待处理,,,,否,
a_mqiri4x661,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T15:00:00.000Z,4.1,74.3,待处理,,,,否,
a_mqiri4x6b1,一号冷库,SENS-001,湿度越上限,湿度 74.30% 超过上限 70%,2026-06-18 00:28:57,2025-05-05T15:00:00.000Z,4.1,74.3,待处理,,,,否,
a_mqiri4x7ae,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 56.30%）,2026-06-18 00:28:57,2025-05-05T15:00:00.000Z,4.1,74.3,待处理,,,,否,
a_mqiri4x5a3,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:55:00.000Z,4.42,56.3,待处理,,,,否,
a_mqiri4x52c,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:50:00.000Z,4.23,53.8,待处理,,,,否,
a_mqiri4x5f2,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:45:00.000Z,4.53,54.5,待处理,,,,否,
a_mqiri4x559,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:40:00.000Z,4.26,53.6,待处理,,,,否,
a_mqiri4x5f1,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:35:00.000Z,4.42,55.4,待处理,,,,否,
a_mqiri4x43e,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:30:00.000Z,4.87,54.9,待处理,,,,否,
a_mqiri4x476,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:25:00.000Z,4.71,54.9,待处理,,,,否,
a_mqiri4x44e,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:20:00.000Z,4.87,53.8,待处理,,,,否,
a_mqiri4x48b,一号冷库,SENS-001,温度漂移,温度突变 4.45℃，超过阈值 2℃（前值 9.32℃）,2026-06-18 00:28:57,2025-05-05T14:20:00.000Z,4.87,53.8,待处理,,,,否,
a_mqiri4x306,一号冷库,SENS-001,温度越下限,温度 9.32℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:15:00.000Z,9.32,56.7,待处理,,,,否,
a_mqiri4x3ee,一号冷库,SENS-001,温度漂移,温度突变 4.66℃，超过阈值 2℃（前值 4.66℃）,2026-06-18 00:28:57,2025-05-05T14:15:00.000Z,9.32,56.7,待处理,,,,否,
a_mqiri4x334,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:10:00.000Z,4.66,56,待处理,,,,否,
a_mqiri4x3c0,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:05:00.000Z,4.6,55,待处理,,,,否,
a_mqiri4x233,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T14:00:00.000Z,4.69,53.4,待处理,,,,否,
a_mqiri4x2af,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:55:00.000Z,4.68,56.4,待处理,,,,否,
a_mqiri4x2bb,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:50:00.000Z,4.12,55.9,待处理,,,,否,
a_mqiri4x23c,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:45:00.000Z,4.12,53.6,待处理,,,,否,
a_mqiri4x15f,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:40:00.000Z,4.88,55.9,待处理,,,,否,
a_mqiri4x1b6,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:35:00.000Z,4.52,54,待处理,,,,否,
a_mqiri4x13b,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:30:00.000Z,4.88,56.1,待处理,,,,否,
a_mqiri4x1fb,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:25:00.000Z,4.18,53.1,待处理,,,,否,
a_mqiri4x0dd,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:20:00.000Z,4.74,56.1,待处理,,,,否,
a_mqiri4x068,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:15:00.000Z,4.29,55.3,待处理,,,,否,
a_mqiri4x0fb,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:10:00.000Z,4.72,54.7,待处理,,,,否,
a_mqiri4wz1d,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:05:00.000Z,4.51,56.8,待处理,,,,否,
a_mqiri4wzdf,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T13:00:00.000Z,4.5,54.1,待处理,,,,否,
a_mqiri4wz1b,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:55:00.000Z,4.63,55.4,待处理,,,,否,
a_mqiri4wz71,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:50:00.000Z,4.35,54.8,待处理,,,,否,
a_mqiri4wy31,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:45:00.000Z,4.43,55.1,待处理,,,,否,
a_mqiri4wy11,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:40:00.000Z,4.44,53.9,待处理,,,,否,
a_mqiri4wyad,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:35:00.000Z,4.81,56.8,待处理,,,,否,
a_mqiri4wybe,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:30:00.000Z,4.62,56.9,待处理,,,,否,
a_mqiri4wy9e,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:25:00.000Z,4.69,56.7,待处理,,,,否,
a_mqiri4wxa3,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:20:00.000Z,4.82,53.4,待处理,,,,否,
a_mqiri4wxf7,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:15:00.000Z,4.81,54.2,待处理,,,,否,
a_mqiri4wx91,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:10:00.000Z,4.31,54.6,待处理,,,,否,
a_mqiri4wx97,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:05:00.000Z,4.12,55.3,待处理,,,,否,
a_mqiri4wx2d,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T12:00:00.000Z,4.72,53.8,待处理,,,,否,
a_mqiri4wx07,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:55:00.000Z,4.63,54.3,待处理,,,,否,
a_mqiri4wx1c,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:50:00.000Z,4.82,53.2,待处理,,,,否,
a_mqiri4wx44,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:45:00.000Z,4.89,54.1,待处理,,,,否,
a_mqiri4ww47,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:40:00.000Z,4.59,54.4,待处理,,,,否,
a_mqiri4ww7e,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:35:00.000Z,4.28,53.7,待处理,,,,否,
a_mqiri4ww8c,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:30:00.000Z,4.25,54,待处理,,,,否,
a_mqiri4ww97,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:25:00.000Z,4.72,53.5,待处理,,,,否,
a_mqiri4ww59,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:20:00.000Z,4.61,55.5,待处理,,,,否,
a_mqiri4wv25,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:15:00.000Z,4.14,56.1,待处理,,,,否,
a_mqiri4ww91,一号冷库,SENS-001,温度漂移,温度突变 4.55℃，超过阈值 2℃（前值 8.69℃）,2026-06-18 00:28:57,2025-05-05T11:15:00.000Z,4.14,56.1,待处理,,,,否,
a_mqiri4wv5d,一号冷库,SENS-001,温度越下限,温度 8.69℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:10:00.000Z,8.69,56.3,待处理,,,,否,
a_mqiri4wv83,一号冷库,SENS-001,温度漂移,温度突变 4.18℃，超过阈值 2℃（前值 4.51℃）,2026-06-18 00:28:57,2025-05-05T11:10:00.000Z,8.69,56.3,待处理,,,,否,
a_mqiri4wvb0,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:05:00.000Z,4.51,56.3,待处理,,,,否,
a_mqiri4wv43,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T11:00:00.000Z,4.63,54,待处理,,,,否,
a_mqiri4wv57,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 00:28:57,2025-05-05T10:55:00.000Z,4.23,54.7,待处理,,,,否,
