异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqj73ztd13,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T12:10:00.000Z,4.3,56.1,待处理,,,,否,
a_mqj73ztd1b,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T12:05:00.000Z,4.9,53.3,待处理,,,,否,
a_mqj73ztdfd,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T12:00:00.000Z,4.48,54.7,待处理,,,,否,
a_mqj73ztda5,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:55:00.000Z,4.14,56.3,待处理,,,,否,
a_mqj73ztdf1,一号冷库,SENS-001,温度漂移,温度突变 5.61℃，超过阈值 2℃（前值 9.75℃）,2026-06-18 07:45:51,2025-05-06T11:55:00.000Z,4.14,56.3,待处理,,,,否,
a_mqj73ztc76,一号冷库,SENS-001,温度越下限,温度 9.75℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:50:00.000Z,9.75,56.3,待处理,,,,否,
a_mqj73ztc21,一号冷库,SENS-001,温度漂移,温度突变 5.16℃，超过阈值 2℃（前值 4.59℃）,2026-06-18 07:45:51,2025-05-06T11:50:00.000Z,9.75,56.3,待处理,,,,否,
a_mqj73ztc31,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:45:00.000Z,4.59,56.4,待处理,,,,否,
a_mqj73ztc8c,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:40:00.000Z,4.1,53.3,待处理,,,,否,
a_mqj73ztbf9,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:35:00.000Z,4.59,56,待处理,,,,否,
a_mqj73ztbaa,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:30:00.000Z,4.78,56.6,待处理,,,,否,
a_mqj73ztb32,一号冷库,SENS-001,温度漂移,温度突变 4.35℃，超过阈值 2℃（前值 0.43℃）,2026-06-18 07:45:51,2025-05-06T11:30:00.000Z,4.78,56.6,待处理,,,,否,
a_mqj73ztb65,一号冷库,SENS-001,温度越下限,温度 0.43℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:25:00.000Z,0.43,54.8,待处理,,,,否,
a_mqj73ztb6c,一号冷库,SENS-001,温度漂移,温度突变 3.82℃，超过阈值 2℃（前值 4.25℃）,2026-06-18 07:45:51,2025-05-06T11:25:00.000Z,0.43,54.8,待处理,,,,否,
a_mqj73zta3d,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:20:00.000Z,4.25,54.1,待处理,,,,否,
a_mqj73ztab9,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:15:00.000Z,4.82,54.6,待处理,,,,否,
a_mqj73zta6c,一号冷库,SENS-001,湿度漂移,湿度突变 18.40%，超过阈值 10%（前值 73.00%）,2026-06-18 07:45:51,2025-05-06T11:15:00.000Z,4.82,54.6,待处理,,,,否,
a_mqj73zt9d5,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:10:00.000Z,4.62,73,待处理,,,,否,
a_mqj73zt9ba,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:45:51,2025-05-06T11:10:00.000Z,4.62,73,待处理,,,,否,
a_mqj73zta5a,一号冷库,SENS-001,湿度漂移,湿度突变 17.50%，超过阈值 10%（前值 55.50%）,2026-06-18 07:45:51,2025-05-06T11:10:00.000Z,4.62,73,待处理,,,,否,
a_mqj73zt999,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:05:00.000Z,4.33,55.5,待处理,,,,否,
a_mqj73zt9fe,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T11:00:00.000Z,4.1,53.2,待处理,,,,否,
a_mqj73zt933,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:55:00.000Z,4.22,56.4,待处理,,,,否,
a_mqj73zt89b,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:50:00.000Z,4.76,55.5,待处理,,,,否,
a_mqj73zt816,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:45:00.000Z,4.18,55.3,待处理,,,,否,
a_mqj73zt8be,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:40:00.000Z,4.8,56.4,待处理,,,,否,
a_mqj73zt718,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:35:00.000Z,4.48,56.9,待处理,,,,否,
a_mqj73zt77c,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:30:00.000Z,4.78,55.6,待处理,,,,否,
a_mqj73zt7a2,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:25:00.000Z,4.48,54.2,待处理,,,,否,
a_mqj73zt7f6,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:20:00.000Z,4.81,54.2,待处理,,,,否,
a_mqj73zt74c,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:15:00.000Z,4.84,56.7,待处理,,,,否,
a_mqj73zt642,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:10:00.000Z,4.59,56.3,待处理,,,,否,
a_mqj73zt67a,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:05:00.000Z,4.68,54.2,待处理,,,,否,
a_mqj73zt6af,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T10:00:00.000Z,4.89,53.4,待处理,,,,否,
a_mqj73zt564,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:55:00.000Z,4.88,53.6,待处理,,,,否,
a_mqj73zt66c,一号冷库,SENS-001,湿度漂移,湿度突变 20.20%，超过阈值 10%（前值 73.80%）,2026-06-18 07:45:51,2025-05-06T09:55:00.000Z,4.88,53.6,待处理,,,,否,
a_mqj73zt5bf,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:50:00.000Z,4.75,73.8,待处理,,,,否,
a_mqj73zt549,一号冷库,SENS-001,湿度越上限,湿度 73.80% 超过上限 70%,2026-06-18 07:45:51,2025-05-06T09:50:00.000Z,4.75,73.8,待处理,,,,否,
a_mqj73zt51b,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 55.80%）,2026-06-18 07:45:51,2025-05-06T09:50:00.000Z,4.75,73.8,待处理,,,,否,
a_mqj73zt4e6,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:45:00.000Z,4.82,55.8,待处理,,,,否,
a_mqj73zt436,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:40:00.000Z,4.82,53.8,待处理,,,,否,
a_mqj73zt499,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:35:00.000Z,4.69,54.6,待处理,,,,否,
a_mqj73zt415,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:30:00.000Z,4.7,56,待处理,,,,否,
a_mqj73zt312,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:25:00.000Z,4.79,57,待处理,,,,否,
a_mqj73zt3a3,一号冷库,SENS-001,温度漂移,温度突变 4.87℃，超过阈值 2℃（前值 -0.08℃）,2026-06-18 07:45:51,2025-05-06T09:25:00.000Z,4.79,57,待处理,,,,否,
a_mqj73zt31c,一号冷库,SENS-001,温度越下限,温度 -0.08℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:20:00.000Z,-0.08,55.2,待处理,,,,否,
a_mqj73zt38a,一号冷库,SENS-001,温度漂移,温度突变 4.97℃，超过阈值 2℃（前值 4.89℃）,2026-06-18 07:45:51,2025-05-06T09:20:00.000Z,-0.08,55.2,待处理,,,,否,
a_mqj73zt36d,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:15:00.000Z,4.89,54.5,待处理,,,,否,
a_mqj73zt265,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:10:00.000Z,4.74,53.6,待处理,,,,否,
a_mqj73zt291,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:05:00.000Z,4.49,56.6,待处理,,,,否,
a_mqj73zt281,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T09:00:00.000Z,4.79,54.7,待处理,,,,否,
a_mqj73zt203,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:55:00.000Z,4.75,54.7,待处理,,,,否,
a_mqj73zt19c,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:50:00.000Z,4.5,54.9,待处理,,,,否,
a_mqj73zt1b3,一号冷库,SENS-001,温度漂移,温度突变 4.65℃，超过阈值 2℃（前值 9.15℃）,2026-06-18 07:45:51,2025-05-06T08:50:00.000Z,4.5,54.9,待处理,,,,否,
a_mqj73zt1b0,一号冷库,SENS-001,温度越下限,温度 9.15℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:45:00.000Z,9.15,54.2,待处理,,,,否,
a_mqj73zt1c9,一号冷库,SENS-001,温度漂移,温度突变 4.32℃，超过阈值 2℃（前值 4.83℃）,2026-06-18 07:45:51,2025-05-06T08:45:00.000Z,9.15,54.2,待处理,,,,否,
a_mqj73zt198,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:40:00.000Z,4.83,54.1,待处理,,,,否,
a_mqj73zt089,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:35:00.000Z,4.5,55.1,待处理,,,,否,
a_mqj73zt033,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:30:00.000Z,4.58,56.7,待处理,,,,否,
a_mqj73zt0cf,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:25:00.000Z,4.83,56.3,待处理,,,,否,
a_mqj73zt00e,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:20:00.000Z,4.79,53.7,待处理,,,,否,
a_mqj73zsz47,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:15:00.000Z,4.77,54.8,待处理,,,,否,
a_mqj73zszb9,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:10:00.000Z,4.19,53.6,待处理,,,,否,
a_mqj73zszc3,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:05:00.000Z,4.35,53.7,待处理,,,,否,
a_mqj73zsz40,一号冷库,SENS-001,湿度漂移,湿度突变 16.70%，超过阈值 10%（前值 37.00%）,2026-06-18 07:45:51,2025-05-06T08:05:00.000Z,4.35,53.7,待处理,,,,否,
a_mqj73zsy24,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T08:00:00.000Z,4.7,37,待处理,,,,否,
a_mqj73zsyf1,一号冷库,SENS-001,湿度漂移,湿度突变 19.70%，超过阈值 10%（前值 56.70%）,2026-06-18 07:45:51,2025-05-06T08:00:00.000Z,4.7,37,待处理,,,,否,
a_mqj73zsy19,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:55:00.000Z,4.26,56.7,待处理,,,,否,
a_mqj73zsxdf,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:50:00.000Z,4.54,53.6,待处理,,,,否,
a_mqj73zsx2e,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:45:00.000Z,4.88,56.1,待处理,,,,否,
a_mqj73zsxb6,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:40:00.000Z,4.76,56.1,待处理,,,,否,
a_mqj73zsxc7,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:35:00.000Z,4.27,56.2,待处理,,,,否,
a_mqj73zsx88,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:30:00.000Z,4.25,56.7,待处理,,,,否,
a_mqj73zsw44,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:25:00.000Z,4.64,54.7,待处理,,,,否,
a_mqj73zswf6,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:20:00.000Z,4.88,56,待处理,,,,否,
a_mqj73zswaa,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:15:00.000Z,4.15,55.5,待处理,,,,否,
a_mqj73zsw25,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:10:00.000Z,4.42,54.9,待处理,,,,否,
a_mqj73zsvd6,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:05:00.000Z,4.51,55.8,待处理,,,,否,
a_mqj73zsv5b,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T07:00:00.000Z,4.31,55.2,待处理,,,,否,
a_mqj73zsv6d,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:55:00.000Z,4.63,55.6,待处理,,,,否,
a_mqj73zsv9c,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:50:00.000Z,4.49,54.3,待处理,,,,否,
a_mqj73zsv71,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:45:00.000Z,4.46,54.4,待处理,,,,否,
a_mqj73zsu90,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:40:00.000Z,4.22,55.4,待处理,,,,否,
a_mqj73zsubf,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:35:00.000Z,4.55,54,待处理,,,,否,
a_mqj73zsu65,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:30:00.000Z,4.34,55.7,待处理,,,,否,
a_mqj73zsuc0,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:25:00.000Z,4.51,56.9,待处理,,,,否,
a_mqj73zst71,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:20:00.000Z,4.42,53.7,待处理,,,,否,
a_mqj73zst5b,一号冷库,SENS-001,湿度漂移,湿度突变 19.30%，超过阈值 10%（前值 73.00%）,2026-06-18 07:45:51,2025-05-06T06:20:00.000Z,4.42,53.7,待处理,,,,否,
a_mqj73zss69,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:15:00.000Z,4.48,73,待处理,,,,否,
a_mqj73zss49,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:45:51,2025-05-06T06:15:00.000Z,4.48,73,待处理,,,,否,
a_mqj73zst78,一号冷库,SENS-001,湿度漂移,湿度突变 18.20%，超过阈值 10%（前值 54.80%）,2026-06-18 07:45:51,2025-05-06T06:15:00.000Z,4.48,73,待处理,,,,否,
a_mqj73zssa2,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:10:00.000Z,4.44,54.8,待处理,,,,否,
a_mqj73zssbc,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:05:00.000Z,4.64,56,待处理,,,,否,
a_mqj73zsr13,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T06:00:00.000Z,4.61,55.6,待处理,,,,否,
a_mqj73zsr4c,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:55:00.000Z,4.53,55.7,待处理,,,,否,
a_mqj73zsr24,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:50:00.000Z,4.14,55.7,待处理,,,,否,
a_mqj73zsqfa,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:45:00.000Z,4.46,55.6,待处理,,,,否,
a_mqj73zsre7,一号冷库,SENS-001,温度漂移,温度突变 4.27℃，超过阈值 2℃（前值 8.73℃）,2026-06-18 07:45:51,2025-05-06T05:45:00.000Z,4.46,55.6,待处理,,,,否,
a_mqj73zsqbc,一号冷库,SENS-001,温度越下限,温度 8.73℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:40:00.000Z,8.73,55.2,待处理,,,,否,
a_mqj73zsq33,一号冷库,SENS-001,温度漂移,温度突变 3.97℃，超过阈值 2℃（前值 4.76℃）,2026-06-18 07:45:51,2025-05-06T05:40:00.000Z,8.73,55.2,待处理,,,,否,
a_mqj73zsq0a,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:35:00.000Z,4.76,53.8,待处理,,,,否,
a_mqj73zsqa6,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:30:00.000Z,4.21,55.4,待处理,,,,否,
a_mqj73zspfa,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:25:00.000Z,4.2,53.4,待处理,,,,否,
a_mqj73zspa9,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:20:00.000Z,4.82,56.1,待处理,,,,否,
a_mqj73zspe2,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:15:00.000Z,4.65,55.9,待处理,,,,否,
a_mqj73zsp2e,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:10:00.000Z,4.1,56.4,待处理,,,,否,
a_mqj73zso14,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:05:00.000Z,4.52,54.9,待处理,,,,否,
a_mqj73zsocc,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T05:00:00.000Z,4.64,55.1,待处理,,,,否,
a_mqj73zso46,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:55:00.000Z,4.8,55,待处理,,,,否,
a_mqj73zso05,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:50:00.000Z,4.38,56.7,待处理,,,,否,
a_mqj73zsn96,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:45:00.000Z,4.71,55.5,待处理,,,,否,
a_mqj73zsn4c,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:40:00.000Z,4.42,55.7,待处理,,,,否,
a_mqj73zsn5f,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:35:00.000Z,4.15,56.2,待处理,,,,否,
a_mqj73zsn45,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:30:00.000Z,4.59,56,待处理,,,,否,
a_mqj73zsne6,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:25:00.000Z,4.3,53.3,待处理,,,,否,
a_mqj73zsmf4,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:20:00.000Z,4.35,56.2,待处理,,,,否,
a_mqj73zsm72,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:15:00.000Z,4.83,55,待处理,,,,否,
a_mqj73zsmd8,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:10:00.000Z,4.17,54.4,待处理,,,,否,
a_mqj73zsm4a,一号冷库,SENS-001,温度越下限,温度 4.73℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:05:00.000Z,4.73,55.2,待处理,,,,否,
a_mqj73zsl70,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T04:00:00.000Z,4.34,55.4,待处理,,,,否,
a_mqj73zsl2d,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:55:00.000Z,4.57,53.7,待处理,,,,否,
a_mqj73zsl39,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:50:00.000Z,4.21,56,待处理,,,,否,
a_mqj73zsl4e,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:45:00.000Z,4.47,55.7,待处理,,,,否,
a_mqj73zsl41,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:40:00.000Z,4.43,53.9,待处理,,,,否,
a_mqj73zskf3,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:35:00.000Z,4.12,53.1,待处理,,,,否,
a_mqj73zsk80,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:30:00.000Z,4.14,54.6,待处理,,,,否,
a_mqj73zsk49,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:25:00.000Z,4.29,53.6,待处理,,,,否,
a_mqj73zske9,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:20:00.000Z,4.21,53.4,待处理,,,,否,
a_mqj73zsk64,一号冷库,SENS-001,温度漂移,温度突变 4.15℃，超过阈值 2℃（前值 0.06℃）,2026-06-18 07:45:51,2025-05-06T03:20:00.000Z,4.21,53.4,待处理,,,,否,
a_mqj73zsj06,一号冷库,SENS-001,温度越下限,温度 0.06℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:15:00.000Z,0.06,56,待处理,,,,否,
a_mqj73zsjce,一号冷库,SENS-001,温度漂移,温度突变 4.52℃，超过阈值 2℃（前值 4.58℃）,2026-06-18 07:45:51,2025-05-06T03:15:00.000Z,0.06,56,待处理,,,,否,
a_mqj73zsj45,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:10:00.000Z,4.58,55.8,待处理,,,,否,
a_mqj73zsje0,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:05:00.000Z,4.52,53.5,待处理,,,,否,
a_mqj73zsi10,一号冷库,SENS-001,温度越下限,温度 3.41℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T03:00:00.000Z,3.41,55,待处理,,,,否,
a_mqj73zsi72,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T02:55:00.000Z,4.28,55.6,待处理,,,,否,
a_mqj73zsi8e,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T02:50:00.000Z,4.77,53.5,待处理,,,,否,
a_mqj73zsi63,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T02:45:00.000Z,4.55,54.1,待处理,,,,否,
a_mqj73zshb4,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T02:40:00.000Z,4.31,54.6,待处理,,,,否,
a_mqj73zsh85,一号冷库,SENS-001,温度漂移,温度突变 3.94℃，超过阈值 2℃（前值 8.25℃）,2026-06-18 07:45:51,2025-05-06T02:40:00.000Z,4.31,54.6,待处理,,,,否,
a_mqj73zsh0d,一号冷库,SENS-001,温度越下限,温度 8.25℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T02:35:00.000Z,8.25,56.8,待处理,,,,否,
a_mqj73zsh89,一号冷库,SENS-001,温度漂移,温度突变 4.13℃，超过阈值 2℃（前值 4.12℃）,2026-06-18 07:45:51,2025-05-06T02:35:00.000Z,8.25,56.8,待处理,,,,否,
a_mqj73zsh6c,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-06T02:30:00.000Z,4.12,54.5,待处理,,,,否,
